tchextid,stduserid,stdextid,classcode
tch_20200707-163005_12,61824bde-c11e-11ea-887e-0242ac110002,std_1594214681096_312,kn2F-86Q3
tch_20200707-163005_9,60f6d4d1-c11e-11ea-acee-0242ac110002,std_1594214680193_309,JG97-tWyV
tch_20200707-163005_13,632ec346-c11e-11ea-887e-0242ac110002,std_1594214683904_313,Yzsh-m3L8
tch_20200707-163005_16,63f7e030-c11e-11ea-acee-0242ac110002,std_1594214685223_316,BAr6-3muz
tch_20200707-163005_19,636b2fdc-c11e-11ea-acee-0242ac110002,std_1594214683983_319,U4fq-2dn6
tch_20200707-163005_20,6833db4b-c11e-11ea-887e-0242ac110002,std_1594214691993_320,3PLe-fk7s
tch_20200707-163005_10,68e74cbc-c11e-11ea-acee-0242ac110002,std_1594214693518_310,pYsJ-KXY6
tch_20200707-163005_17,6b4b7b71-c11e-11ea-acee-0242ac110002,std_1594214697518_317,32t2-DKra
tch_20200707-163005_11,6c334447-c11e-11ea-af23-0242ac110002,std_1594214698976_311,KH9t-3e2c
tch_20200707-163005_18,6c1052a3-c11e-11ea-af23-0242ac110002,std_1594214698806_318,mz7K-4w34
tch_20200707-163005_14,6d0d9df3-c11e-11ea-887e-0242ac110002,std_1594214700452_314,Rzyw-D3L2
tch_20200707-163005_15,6e9f617d-c11e-11ea-887e-0242ac110002,std_1594214703108_315,Vp6y-ptMy
tch_20200707-163005_21,6d03b399-c11e-11ea-acee-0242ac110002,std_1594214700005_321,4sH9-Ws4U
tch_20200707-163005_12,7100834f-c11e-11ea-af23-0242ac110002,std_1594214707106_312,kn2F-86Q3
tch_20200707-163005_13,726d8151-c11e-11ea-acee-0242ac110002,std_1594214709471_313,Yzsh-m3L8
tch_20200707-163005_22,71c3d3d2-c11e-11ea-af23-0242ac110002,std_1594214708018_322,N7yJ-FN4J
tch_20200707-163005_16,73824c55-c11e-11ea-887e-0242ac110002,std_1594214711305_316,BAr6-3muz
tch_20200707-163005_19,7479a46d-c11e-11ea-887e-0242ac110002,std_1594214712916_319,U4fq-2dn6
tch_20200707-163005_23,7688d50e-c11e-11ea-af23-0242ac110002,std_1594214716030_323,eyPk-WG4z
tch_20200707-163005_20,76ec5271-c11e-11ea-af23-0242ac110002,std_1594214716999_320,3PLe-fk7s
tch_20200707-163005_24,7b5096b3-c11e-11ea-af23-0242ac110002,std_1594214724043_324,4XEP-sNz2
tch_20200707-163005_17,7a9388cf-c11e-11ea-af23-0242ac110002,std_1594214723111_317,32t2-DKra
tch_20200707-163005_18,7ca7c2b5-c11e-11ea-acee-0242ac110002,std_1594214726648_318,mz7K-4w34
tch_20200707-163005_14,7dd03cf8-c11e-11ea-887e-0242ac110002,std_1594214728607_314,Rzyw-D3L2
tch_20200707-163005_21,7ebe1f1a-c11e-11ea-887e-0242ac110002,std_1594214730127_321,4sH9-Ws4U
tch_20200707-163005_15,7ea31cc8-c11e-11ea-acee-0242ac110002,std_1594214729963_315,Vp6y-ptMy
tch_20200707-163005_25,8016d18c-c11e-11ea-af23-0242ac110002,std_1594214732066_325,r7tL-czcQ
tch_20200707-163005_16,80f15357-c11e-11ea-acee-0242ac110002,std_1594214733858_316,BAr6-3muz
tch_20200707-163005_22,80f1535a-c11e-11ea-acee-0242ac110002,std_1594214733808_322,N7yJ-FN4J
tch_20200707-163005_19,853fec26-c11e-11ea-af23-0242ac110002,std_1594214741039_319,U4fq-2dn6
tch_20200707-163005_20,871066ce-c11e-11ea-887e-0242ac110002,std_1594214744118_320,3PLe-fk7s
tch_20200707-163005_26,84d6ca71-c11e-11ea-887e-0242ac110002,std_1594214740083_326,4N39-2j7X
tch_20200707-163005_23,86b4166d-c11e-11ea-887e-0242ac110002,std_1594214743450_323,eyPk-WG4z
tch_20200707-163005_27,89a457eb-c11e-11ea-acee-0242ac110002,std_1594214748094_327,e38q-cK2W
tch_20200707-163005_24,8ad4c146-c11e-11ea-af23-0242ac110002,std_1594214750416_324,4XEP-sNz2
tch_20200707-163005_18,8cdcc72a-c11e-11ea-acee-0242ac110002,std_1594214753810_318,mz7K-4w34
tch_20200707-163005_21,8e0bf847-c11e-11ea-acee-0242ac110002,std_1594214755806_321,4sH9-Ws4U
tch_20200707-163005_28,8e67fa7b-c11e-11ea-acee-0242ac110002,std_1594214756107_328,nQj8-E9vx
tch_20200707-163005_17,8c59db44-c11e-11ea-af23-0242ac110002,std_1594214752983_317,32t2-DKra
tch_20200707-163005_29,93331738-c11e-11ea-acee-0242ac110002,std_1594214764120_329,oCUT-3aGB
tch_20200707-163005_25,90b349e9-c11e-11ea-887e-0242ac110002,std_1594214760249_325,r7tL-czcQ
tch_20200707-163005_22,91751409-c11e-11ea-887e-0242ac110002,std_1594214761558_322,N7yJ-FN4J
tch_20200707-163005_19,94acbf01-c11e-11ea-887e-0242ac110002,std_1594214766938_319,U4fq-2dn6
tch_20200707-163005_20,952b3d51-c11e-11ea-887e-0242ac110002,std_1594214767755_320,3PLe-fk7s
tch_20200707-163005_26,964400ca-c11e-11ea-af23-0242ac110002,std_1594214769602_326,4N39-2j7X
tch_20200707-163005_30,97f5a7fa-c11e-11ea-af23-0242ac110002,std_1594214772133_330,9ztY-b3Yq
tch_20200707-163005_23,99134d88-c11e-11ea-acee-0242ac110002,std_1594214774320_323,eyPk-WG4z
tch_20200707-163005_27,9a61c6d5-c11e-11ea-887e-0242ac110002,std_1594214776517_327,e38q-cK2W
tch_20200707-163005_24,9a9691a3-c11e-11ea-acee-0242ac110002,std_1594214776865_324,4XEP-sNz2
tch_20200707-163005_21,9c620380-c11e-11ea-af23-0242ac110002,std_1594214779875_321,4sH9-Ws4U
tch_20200707-163005_31,9cba0e0e-c11e-11ea-af23-0242ac110002,std_1594214780148_331,xdah-LRgF
tch_20200707-163005_28,9da5585b-c11e-11ea-acee-0242ac110002,std_1594214782014_328,nQj8-E9vx
tch_20200707-163005_22,a2cb3f09-c11e-11ea-af23-0242ac110002,std_1594214790649_322,N7yJ-FN4J
tch_20200707-163005_32,a1848f12-c11e-11ea-af23-0242ac110002,std_1594214788162_332,BqH3-YT6j
tch_20200707-163005_25,a2c524e1-c11e-11ea-887e-0242ac110002,std_1594214790604_325,r7tL-czcQ
tch_20200707-163005_29,a24c7300-c11e-11ea-887e-0242ac110002,std_1594214789787_329,oCUT-3aGB
tch_20200707-163005_26,a4c058f0-c11e-11ea-887e-0242ac110002,std_1594214793920_326,4N39-2j7X
tch_20200707-163005_30,a59a8beb-c11e-11ea-887e-0242ac110002,std_1594214795333_330,9ztY-b3Yq
tch_20200707-163005_33,a6e6e1ce-c11e-11ea-acee-0242ac110002,std_1594214796172_333,G7hi-8DT8
tch_20200707-163005_23,a88a7fd2-c11e-11ea-af23-0242ac110002,std_1594214800273_323,eyPk-WG4z
tch_20200707-163005_34,ab0da8d4-c11e-11ea-887e-0242ac110002,std_1594214804185_334,9PqD-c7Pd
tch_20200707-163005_24,aaafd117-c11e-11ea-af23-0242ac110002,std_1594214803865_324,4XEP-sNz2
tch_20200707-163005_27,aa530a99-c11e-11ea-af23-0242ac110002,std_1594214803215_327,e38q-cK2W
tch_20200707-163005_31,ad47e101-c11e-11ea-acee-0242ac110002,std_1594214808212_331,xdah-LRgF
tch_20200707-163005_28,ae67d021-c11e-11ea-887e-0242ac110002,std_1594214810121_328,nQj8-E9vx
tch_20200707-163005_25,b23fda46-c11e-11ea-acee-0242ac110002,std_1594214816551_325,r7tL-czcQ
tch_20200707-163005_32,b23aaa4d-c11e-11ea-887e-0242ac110002,std_1594214816532_332,BqH3-YT6j
tch_20200707-163005_35,afd73e40-c11e-11ea-887e-0242ac110002,std_1594214812197_335,sPFu-Z7C8
tch_20200707-163005_26,b4a149e5-c11e-11ea-887e-0242ac110002,std_1594214820553_326,4N39-2j7X
tch_20200707-163005_30,b5341408-c11e-11ea-af23-0242ac110002,std_1594214821511_330,9ztY-b3Yq
tch_20200707-163005_36,b49f267b-c11e-11ea-acee-0242ac110002,std_1594214820206_336,6ea9-824X
tch_20200707-163005_29,b49059c6-c11e-11ea-887e-0242ac110002,std_1594214820446_329,oCUT-3aGB
tch_20200707-163005_33,b5a17b6d-c11e-11ea-af23-0242ac110002,std_1594214822208_333,G7hi-8DT8
tch_20200707-163005_37,b9636603-c11e-11ea-af23-0242ac110002,std_1594214828226_337,H6w2-6yuK
tch_20200707-163005_27,bafec658-c11e-11ea-af23-0242ac110002,std_1594214831218_327,e38q-cK2W
tch_20200707-163005_34,b9310aee-c11e-11ea-af23-0242ac110002,std_1594214828213_334,9PqD-c7Pd
tch_20200707-163005_28,be57402e-c11e-11ea-acee-0242ac110002,std_1594214836847_328,nQj8-E9vx
tch_20200707-163005_38,be2b9c21-c11e-11ea-af23-0242ac110002,std_1594214836231_338,cnV8-UN8F
tch_20200707-163005_31,bd0f56bc-c11e-11ea-887e-0242ac110002,std_1594214834696_331,xdah-LRgF
tch_20200707-163005_32,c1aa62f8-c11e-11ea-acee-0242ac110002,std_1594214842419_332,BqH3-YT6j
tch_20200707-163005_39,c2f24c4c-c11e-11ea-af23-0242ac110002,std_1594214844243_339,HZpK-cmqV
tch_20200707-163005_35,c1bdea3c-c11e-11ea-acee-0242ac110002,std_1594214842561_335,sPFu-Z7C8
tch_20200707-163005_30,c41dfaa2-c11e-11ea-af23-0242ac110002,std_1594214846534_330,9ztY-b3Yq
tch_20200707-163005_29,c4f8cabb-c11e-11ea-af23-0242ac110002,std_1594214847987_329,oCUT-3aGB
tch_20200707-163005_33,c65f5eb5-c11e-11ea-acee-0242ac110002,std_1594214850325_333,G7hi-8DT8
tch_20200707-163005_37,c713e23a-c11e-11ea-acee-0242ac110002,std_1594214851498_337,H6w2-6yuK
tch_20200707-163005_36,c4b41ffa-c11e-11ea-af23-0242ac110002,std_1594214847531_336,6ea9-824X
tch_20200707-163005_40,c7be52a9-c11e-11ea-acee-0242ac110002,std_1594214852256_340,yWKW-kHcp
tch_20200707-163005_34,c8a86498-c11e-11ea-af23-0242ac110002,std_1594214854165_334,9PqD-c7Pd
tch_20200707-163005_41,cc7d1354-c11e-11ea-887e-0242ac110002,std_1594214860268_341,9xWg-Ea48
tch_20200707-163005_38,cd52d998-c11e-11ea-887e-0242ac110002,std_1594214861959_338,cnV8-UN8F
tch_20200707-163005_31,cdf2c3a9-c11e-11ea-af23-0242ac110002,std_1594214863045_331,xdah-LRgF
tch_20200707-163005_32,d0ffdc88-c11e-11ea-acee-0242ac110002,std_1594214868149_332,BqH3-YT6j
tch_20200707-163005_35,d2a352f3-c11e-11ea-887e-0242ac110002,std_1594214870889_335,sPFu-Z7C8
tch_20200707-163005_42,d14633c6-c11e-11ea-acee-0242ac110002,std_1594214868279_342,ijF7-4b3A
tch_20200707-163005_39,d2357663-c11e-11ea-887e-0242ac110002,std_1594214870179_339,HZpK-cmqV
tch_20200707-163005_33,d56b9b7b-c11e-11ea-887e-0242ac110002,std_1594214875583_333,G7hi-8DT8
tch_20200707-163005_36,d7209e5f-c11e-11ea-af23-0242ac110002,std_1594214878457_336,6ea9-824X
tch_20200707-163005_43,d608ecbe-c11e-11ea-af23-0242ac110002,std_1594214876291_343,qmFn-c7hD
tch_20200707-163005_37,d682620a-c11e-11ea-887e-0242ac110002,std_1594214877398_337,H6w2-6yuK
tch_20200707-163005_40,d7a732e3-c11e-11ea-887e-0242ac110002,std_1594214879337_340,yWKW-kHcp
tch_20200707-163005_44,dad0fbe2-c11e-11ea-af23-0242ac110002,std_1594214884302_344,w6PG-p2k2
tch_20200707-163005_34,daca44e5-c11e-11ea-887e-0242ac110002,std_1594214884567_334,9PqD-c7Pd
tch_20200707-163005_38,deb1b899-c11e-11ea-af23-0242ac110002,std_1594214891142_338,cnV8-UN8F
tch_20200707-163005_41,dc5440c5-c11e-11ea-af23-0242ac110002,std_1594214887107_341,9xWg-Ea48
tch_20200707-163005_45,df99a770-c11e-11ea-af23-0242ac110002,std_1594214892314_345,rLFx-Kny6
tch_20200707-163005_42,e1714da0-c11e-11ea-887e-0242ac110002,std_1594214895749_342,ijF7-4b3A
tch_20200707-163005_35,e0d0ee83-c11e-11ea-af23-0242ac110002,std_1594214894705_335,sPFu-Z7C8
tch_20200707-163005_39,e36cf657-c11e-11ea-887e-0242ac110002,std_1594214899077_339,HZpK-cmqV
tch_20200707-163005_36,e567dc8a-c11e-11ea-887e-0242ac110002,std_1594214902389_336,6ea9-824X
tch_20200707-163005_46,e45f4645-c11e-11ea-887e-0242ac110002,std_1594214900323_346,X92X-Wyp4
tch_20200707-163005_37,e7537fcc-c11e-11ea-af23-0242ac110002,std_1594214905585_337,H6w2-6yuK
tch_20200707-163005_43,e6e776e5-c11e-11ea-af23-0242ac110002,std_1594214904913_343,qmFn-c7hD
tch_20200707-163005_47,e9261c57-c11e-11ea-af23-0242ac110002,std_1594214908335_347,32b7-VRc6
tch_20200707-163005_40,e75ca7bf-c11e-11ea-af23-0242ac110002,std_1594214905681_340,yWKW-kHcp
tch_20200707-163005_41,ed5dd303-c11e-11ea-af23-0242ac110002,std_1594214915744_341,9xWg-Ea48
tch_20200707-163005_48,ededdd9d-c11e-11ea-af23-0242ac110002,std_1594214916346_348,M8nC-2yAr
tch_20200707-163005_44,eb38d052-c11e-11ea-acee-0242ac110002,std_1594214912127_344,w6PG-p2k2
tch_20200707-163005_38,ed28b9ad-c11e-11ea-af23-0242ac110002,std_1594214915399_338,cnV8-UN8F
tch_20200707-163005_49,f2b2dfc2-c11e-11ea-acee-0242ac110002,std_1594214924358_349,bUta-Pm4V
tch_20200707-163005_42,f17c34f6-c11e-11ea-acee-0242ac110002,std_1594214922663_342,ijF7-4b3A
tch_20200707-163005_45,f13170a6-c11e-11ea-acee-0242ac110002,std_1594214922167_345,rLFx-Kny6
tch_20200707-163005_39,f4809b5b-c11e-11ea-887e-0242ac110002,std_1594214927716_339,HZpK-cmqV
tch_20200707-163005_43,f7185d6f-c11e-11ea-887e-0242ac110002,std_1594214932033_343,qmFn-c7hD
tch_20200707-163005_46,f5624848-c11e-11ea-887e-0242ac110002,std_1594214929203_346,X92X-Wyp4
tch_20200707-163005_50,f778a5c1-c11e-11ea-887e-0242ac110002,std_1594214932370_350,Y7ya-qR7j
tch_20200707-163005_47,f777bb5c-c11e-11ea-887e-0242ac110002,std_1594214932702_347,32b7-VRc6
tch_20200707-163005_40,f872bc84-c11e-11ea-acee-0242ac110002,std_1594214934331_340,yWKW-kHcp
tch_20200707-163005_41,fc6246dd-c11e-11ea-af23-0242ac110002,std_1594214940934_341,9xWg-Ea48
tch_20200707-163005_48,fc663ea3-c11e-11ea-af23-0242ac110002,std_1594214940949_348,M8nC-2yAr
tch_20200707-163005_51,fc3cbd2f-c11e-11ea-af23-0242ac110002,std_1594214940382_351,m9A4-BwRy
tch_20200707-163005_52,0103e247-c11f-11ea-acee-0242ac110002,std_1594214948392_352,r3EQ-3LDj
tch_20200707-163005_44,fd8b3641-c11e-11ea-887e-0242ac110002,std_1594214942857_344,w6PG-p2k2
tch_20200707-163005_49,00214a43-c11f-11ea-887e-0242ac110002,std_1594214947226_349,bUta-Pm4V
tch_20200707-163005_42,030f1b60-c11f-11ea-acee-0242ac110002,std_1594214952146_342,ijF7-4b3A
tch_20200707-163005_53,05cb7cd3-c11f-11ea-acee-0242ac110002,std_1594214956404_353,94hP-h9Yo
tch_20200707-163005_45,03914440-c11f-11ea-acee-0242ac110002,std_1594214953007_345,rLFx-Kny6
tch_20200707-163005_43,05d010be-c11f-11ea-af23-0242ac110002,std_1594214956750_343,qmFn-c7hD
tch_20200707-163005_50,083047ad-c11f-11ea-af23-0242ac110002,std_1594214960698_350,Y7ya-qR7j
tch_20200707-163005_47,08b18534-c11f-11ea-887e-0242ac110002,std_1594214961596_347,32b7-VRc6
tch_20200707-163005_46,07f67299-c11f-11ea-acee-0242ac110002,std_1594214960368_346,X92X-Wyp4
tch_20200707-163005_48,0d1a0f43-c11f-11ea-acee-0242ac110002,std_1594214968967_348,M8nC-2yAr
tch_20200707-163005_52,0ee7ca63-c11f-11ea-af23-0242ac110002,std_1594214972014_352,r3EQ-3LDj
tch_20200707-163005_54,0a93b35b-c11f-11ea-af23-0242ac110002,std_1594214964415_354,B37V-B93g
tch_20200707-163005_51,0e574a94-c11f-11ea-af23-0242ac110002,std_1594214971064_351,m9A4-BwRy
tch_20200707-163005_55,0f58dc4f-c11f-11ea-af23-0242ac110002,std_1594214972425_355,u6Jn-62k8
tch_20200707-163005_44,0f5a3c11-c11f-11ea-acee-0242ac110002,std_1594214972747_344,w6PG-p2k2
tch_20200707-163005_49,0f840a44-c11f-11ea-887e-0242ac110002,std_1594214973044_349,bUta-Pm4V
tch_20200707-163005_45,14e43bb1-c11f-11ea-acee-0242ac110002,std_1594214982040_345,rLFx-Kny6
tch_20200707-163005_53,13ce85f5-c11f-11ea-af23-0242ac110002,std_1594214980230_353,94hP-h9Yo
tch_20200707-163005_56,14342502-c11f-11ea-af23-0242ac110002,std_1594214980436_356,ai2G-7dKW
tch_20200707-163005_50,18063c1f-c11f-11ea-af23-0242ac110002,std_1594214987310_350,Y7ya-qR7j
tch_20200707-163005_47,185211d9-c11f-11ea-acee-0242ac110002,std_1594214987804_347,32b7-VRc6
tch_20200707-163005_57,18e94953-c11f-11ea-af23-0242ac110002,std_1594214988448_357,9t8N-EWK2
tch_20200707-163005_46,1955512f-c11f-11ea-acee-0242ac110002,std_1594214989503_346,X92X-Wyp4
tch_20200707-163005_48,1c10c7a7-c11f-11ea-887e-0242ac110002,std_1594214994101_348,M8nC-2yAr
tch_20200707-163005_52,1c3b80fc-c11f-11ea-af23-0242ac110002,std_1594214994351_352,r3EQ-3LDj
tch_20200707-163005_54,1c95d639-c11f-11ea-887e-0242ac110002,std_1594214994973_354,B37V-B93g
tch_20200707-163005_51,1f13f603-c11f-11ea-887e-0242ac110002,std_1594214999130_351,m9A4-BwRy
tch_20200707-163005_58,1da8a62c-c11f-11ea-acee-0242ac110002,std_1594214996460_358,67EY-9aJG
tch_20200707-163005_55,1f8e560f-c11f-11ea-af23-0242ac110002,std_1594214999943_355,u6Jn-62k8
tch_20200707-163005_56,2483418c-c11f-11ea-acee-0242ac110002,std_1594215008252_356,ai2G-7dKW
tch_20200707-163005_49,20f7f7c7-c11f-11ea-af23-0242ac110002,std_1594215002309_349,bUta-Pm4V
tch_20200707-163005_59,227c4deb-c11f-11ea-887e-0242ac110002,std_1594215004472_359,cnKm-4erN
tch_20200707-163005_53,2355487b-c11f-11ea-887e-0242ac110002,std_1594215006278_353,94hP-h9Yo
tch_20200707-163005_60,2738280a-c11f-11ea-887e-0242ac110002,std_1594215012485_360,p3cA-Hx73
tch_20200707-163005_50,25ab4633-c11f-11ea-acee-0242ac110002,std_1594215010172_350,Y7ya-qR7j
tch_20200707-163005_57,276fda5b-c11f-11ea-887e-0242ac110002,std_1594215013133_357,9t8N-EWK2
tch_20200707-163005_52,2c15bbb9-c11f-11ea-acee-0242ac110002,std_1594215020977_352,r3EQ-3LDj
tch_20200707-163005_61,2c028183-c11f-11ea-af23-0242ac110002,std_1594215020496_361,Pr8u-oqPZ
tch_20200707-163005_54,2c690bc6-c11f-11ea-887e-0242ac110002,std_1594215021491_354,B37V-B93g
tch_20200707-163005_51,2e2cb494-c11f-11ea-887e-0242ac110002,std_1594215024468_351,m9A4-BwRy
tch_20200707-163005_55,2fc68e76-c11f-11ea-acee-0242ac110002,std_1594215027160_355,u6Jn-62k8
tch_20200707-163005_58,2f55566c-c11f-11ea-acee-0242ac110002,std_1594215026405_358,67EY-9aJG
tch_20200707-163005_62,30c8bbdd-c11f-11ea-acee-0242ac110002,std_1594215028513_362,x7kB-2Pc7
tch_20200707-163005_56,321cda67-c11f-11ea-887e-0242ac110002,std_1594215031081_356,ai2G-7dKW
tch_20200707-163005_59,3305db14-c11f-11ea-af23-0242ac110002,std_1594215032550_359,cnKm-4erN
tch_20200707-163005_53,341ffd6a-c11f-11ea-887e-0242ac110002,std_1594215034456_353,94hP-h9Yo
tch_20200707-163005_63,358ab102-c11f-11ea-af23-0242ac110002,std_1594215036528_363,P2ak-D3Rq
tch_20200707-163005_60,34f527aa-c11f-11ea-887e-0242ac110002,std_1594215035871_360,p3cA-Hx73
tch_20200707-163005_57,376e3dcf-c11f-11ea-af23-0242ac110002,std_1594215040003_357,9t8N-EWK2
tch_20200707-163005_64,3a54e35b-c11f-11ea-acee-0242ac110002,std_1594215044541_364,F7Pa-2Mma
tch_20200707-163005_61,3b056e5a-c11f-11ea-acee-0242ac110002,std_1594215046019_361,Pr8u-oqPZ
tch_20200707-163005_54,3bc95ae3-c11f-11ea-887e-0242ac110002,std_1594215047304_354,B37V-B93g
tch_20200707-163005_58,3df4ed84-c11f-11ea-887e-0242ac110002,std_1594215050949_358,67EY-9aJG
tch_20200707-163005_55,3de276ad-c11f-11ea-887e-0242ac110002,std_1594215050824_355,u6Jn-62k8
tch_20200707-163005_65,3f255747-c11f-11ea-acee-0242ac110002,std_1594215052561_365,E9Lj-H6q2
tch_20200707-163005_56,42413ca2-c11f-11ea-acee-0242ac110002,std_1594215058147_356,ai2G-7dKW
tch_20200707-163005_62,406be074-c11f-11ea-887e-0242ac110002,std_1594215055088_362,x7kB-2Pc7
tch_20200707-163005_59,43010a78-c11f-11ea-887e-0242ac110002,std_1594215059429_359,cnKm-4erN
tch_20200707-163005_66,43e0205c-c11f-11ea-af23-0242ac110002,std_1594215060572_366,LcZa-JzKD
tch_20200707-163005_63,454c0c1d-c11f-11ea-887e-0242ac110002,std_1594215063267_363,P2ak-D3Rq
tch_20200707-163005_57,48002f21-c11f-11ea-887e-0242ac110002,std_1594215067800_357,9t8N-EWK2
tch_20200707-163005_60,460a0510-c11f-11ea-acee-0242ac110002,std_1594215064518_360,p3cA-Hx73
tch_20200707-163005_67,48adae21-c11f-11ea-acee-0242ac110002,std_1594215068584_367,dTtA-kgY3
tch_20200707-163005_61,4ae882db-c11f-11ea-887e-0242ac110002,std_1594215072680_361,Pr8u-oqPZ
tch_20200707-163005_64,4a6f341f-c11f-11ea-acee-0242ac110002,std_1594215071891_364,F7Pa-2Mma
tch_20200707-163005_68,4d6e1c14-c11f-11ea-acee-0242ac110002,std_1594215076596_368,7Ef7-b2gU
tch_20200707-163005_58,4cbcf3e2-c11f-11ea-acee-0242ac110002,std_1594215075741_358,67EY-9aJG
tch_20200707-163005_65,4e9cd79a-c11f-11ea-acee-0242ac110002,std_1594215078888_365,E9Lj-H6q2
tch_20200707-163005_62,50c1b367-c11f-11ea-acee-0242ac110002,std_1594215082494_362,x7kB-2Pc7
tch_20200707-163005_66,51ad4bdb-c11f-11ea-887e-0242ac110002,std_1594215084042_366,LcZa-JzKD
tch_20200707-163005_59,50d5148e-c11f-11ea-acee-0242ac110002,std_1594215082628_359,cnKm-4erN
tch_20200707-163005_69,52354116-c11f-11ea-acee-0242ac110002,std_1594215084607_369,79Aq-Q7eq
tch_20200707-163005_63,53306a48-c11f-11ea-af23-0242ac110002,std_1594215086582_363,P2ak-D3Rq
tch_20200707-163005_60,5764ebe5-c11f-11ea-887e-0242ac110002,std_1594215093570_360,p3cA-Hx73
tch_20200707-163005_70,5701bca6-c11f-11ea-887e-0242ac110002,std_1594215092620_370,6Qf3-igp4
tch_20200707-163005_67,579fd1a6-c11f-11ea-887e-0242ac110002,std_1594215094026_367,dTtA-kgY3
tch_20200707-163005_71,5bc95740-c11f-11ea-acee-0242ac110002,std_1594215100633_371,D98f-x36u
tch_20200707-163005_61,5b6b7f97-c11f-11ea-887e-0242ac110002,std_1594215100387_361,Pr8u-oqPZ
tch_20200707-163005_64,5c754e8e-c11f-11ea-887e-0242ac110002,std_1594215102106_364,F7Pa-2Mma
tch_20200707-163005_68,5ccfa3c7-c11f-11ea-acee-0242ac110002,std_1594215102725_368,7Ef7-b2gU
tch_20200707-163005_65,5e426d73-c11f-11ea-887e-0242ac110002,std_1594215105142_365,E9Lj-H6q2
tch_20200707-163005_62,6032085a-c11f-11ea-887e-0242ac110002,std_1594215108394_362,x7kB-2Pc7
tch_20200707-163005_66,6116c2d1-c11f-11ea-af23-0242ac110002,std_1594215109904_366,LcZa-JzKD
tch_20200707-163005_72,608ef5aa-c11f-11ea-af23-0242ac110002,std_1594215108646_372,93vp-iZ2m
tch_20200707-163005_63,63c8c3f4-c11f-11ea-887e-0242ac110002,std_1594215114423_363,P2ak-D3Rq
tch_20200707-163005_69,62f08cb3-c11f-11ea-887e-0242ac110002,std_1594215112930_369,79Aq-Q7eq
tch_20200707-163005_73,6553a980-c11f-11ea-acee-0242ac110002,std_1594215116658_373,s8cP-8pk3
tch_20200707-163005_70,67405e2e-c11f-11ea-acee-0242ac110002,std_1594215120185_370,6Qf3-igp4
tch_20200707-163005_71,69c29cfa-c11f-11ea-af23-0242ac110002,std_1594215124429_371,D98f-x36u
tch_20200707-163005_67,68a2d43f-c11f-11ea-acee-0242ac110002,std_1594215122554_367,dTtA-kgY3
tch_20200707-163005_74,6a1613ba-c11f-11ea-887e-0242ac110002,std_1594215124670_374,Tp9H-BKUs
tch_20200707-163005_64,6b539d1b-c11f-11ea-acee-0242ac110002,std_1594215127055_364,F7Pa-2Mma
tch_20200707-163005_65,6d3f66da-c11f-11ea-af23-0242ac110002,std_1594215130272_365,E9Lj-H6q2
tch_20200707-163005_68,6d1d125e-c11f-11ea-af23-0242ac110002,std_1594215130062_368,7Ef7-b2gU
tch_20200707-163005_66,6f50e1a6-c11f-11ea-acee-0242ac110002,std_1594215133752_366,LcZa-JzKD
tch_20200707-163005_75,6ed98f7b-c11f-11ea-887e-0242ac110002,std_1594215132682_375,2w94-WGTg
tch_20200707-163005_72,6fac969a-c11f-11ea-acee-0242ac110002,std_1594215134378_372,93vp-iZ2m
tch_20200707-163005_76,73a01867-c11f-11ea-af23-0242ac110002,std_1594215140692_376,YGMF-7b32
tch_20200707-163005_73,75941fef-c11f-11ea-887e-0242ac110002,std_1594215144288_373,s8cP-8pk3
tch_20200707-163005_70,75c67a06-c11f-11ea-acee-0242ac110002,std_1594215144616_370,6Qf3-igp4
tch_20200707-163005_71,79109c7d-c11f-11ea-acee-0242ac110002,std_1594215150117_371,D98f-x36u
tch_20200707-163005_69,75927260-c11f-11ea-af23-0242ac110002,std_1594215144265_369,79Aq-Q7eq
tch_20200707-163005_77,7869fc9b-c11f-11ea-acee-0242ac110002,std_1594215148705_377,n6eW-KyFC
tch_20200707-163005_67,795768e8-c11f-11ea-acee-0242ac110002,std_1594215150534_367,dTtA-kgY3
tch_20200707-163005_74,7ad52fd1-c11f-11ea-acee-0242ac110002,std_1594215153076_374,Tp9H-BKUs
tch_20200707-163005_78,7d320ba5-c11f-11ea-887e-0242ac110002,std_1594215156715_378,ybF9-jDyV
tch_20200707-163005_75,7e24cfd2-c11f-11ea-887e-0242ac110002,std_1594215158626_375,2w94-WGTg
tch_20200707-163005_68,7d0185b2-c11f-11ea-af23-0242ac110002,std_1594215156722_368,7Ef7-b2gU
tch_20200707-163005_72,805f7ddc-c11f-11ea-af23-0242ac110002,std_1594215162395_372,93vp-iZ2m
tch_20200707-163005_76,8313ef26-c11f-11ea-acee-0242ac110002,std_1594215166897_376,YGMF-7b32
tch_20200707-163005_79,81f5fc06-c11f-11ea-af23-0242ac110002,std_1594215164730_379,tspr-8jMv
tch_20200707-163005_73,84ca9fa0-c11f-11ea-acee-0242ac110002,std_1594215169786_373,s8cP-8pk3
tch_20200707-163005_70,859c4824-c11f-11ea-acee-0242ac110002,std_1594215171158_370,6Qf3-igp4
tch_20200707-163005_80,86c55e38-c11f-11ea-887e-0242ac110002,std_1594215172737_380,26Eo-jbKo
tch_20200707-163005_71,86e9d6b0-c11f-11ea-acee-0242ac110002,std_1594215173347_371,D98f-x36u
