extuserid,groupid,tchextuserid
std_1592930787327_22,5dc265d4-9c87-40d5-81b5-2ecc4067cf99,tch_20200623-215505_22
std_1592930655296_20,def81437-acc7-4b35-9e69-0feb95ac19d6,tch_20200623-215505_20
std_1592930799107_23,21d3e45c-9754-403f-9e8f-cf2c8491bd70,tch_20200623-215505_23
std_1592930648628_22,17489490-3171-4758-9a35-164cc9e38dbd,tch_20200623-215505_22
std_1592930520295_20,47d904a4-abb2-4a5b-8dee-e815aad90ffe,tch_20200623-215505_20
std_1592930669415_23,bfeedf36-f113-4a2b-ab2b-7d9404adf50b,tch_20200623-215505_23
std_1592930800802_26,a77c224b-ad5b-4f6b-9d74-379957774001,tch_20200623-215505_26
std_1592930526879_22,5e5edfdd-ef1a-4503-9f3b-256f09d31d95,tch_20200623-215505_22
std_1592930817308_24,406db323-db7a-4bc5-a55d-01c7ca83b7e6,tch_20200623-215505_24
std_1592930383120_20,9c171d6c-12a4-4c7a-8321-31ddee4c6ba7,tch_20200623-215505_20
std_1592930673683_26,1246e872-8fbb-4daa-9656-fdbef8f04619,tch_20200623-215505_26
std_1592930537425_23,43a084a5-787b-4645-b3e4-db251a1e1931,tch_20200623-215505_23
std_1592930817862_27,b4cfc52a-a380-44fd-9422-11dc178c752b,tch_20200623-215505_27
std_1592930683776_24,d244ced2-280f-46ef-aa1b-08751b368c33,tch_20200623-215505_24
std_1592930394366_22,b4986484-0814-47dd-a87a-7d5c8d24defd,tch_20200623-215505_22
std_1592930829285_25,0cfbe8ce-fb40-468a-89eb-d88e50b01031,tch_20200623-215505_25
std_1592930402036_23,8781f250-3edb-407e-aeb6-84006cc330a5,tch_20200623-215505_23
std_1592930550845_26,cff01e16-f642-4a92-8da9-c7bbf1922953,tch_20200623-215505_26
std_1592930688983_27,11c698ec-c6c6-4f9a-ae82-ca4207ef7b48,tch_20200623-215505_27
std_1592930543609_24,90d632b7-f7a4-40de-baa2-28dd94c622be,tch_20200623-215505_24
std_1592930855860_29,0696ed5f-d529-4d9b-bb46-d4162b68ba64,tch_20200623-215505_29
std_1592930708265_25,63bc08d6-725c-4bb5-b3ed-f76fc0ba8854,tch_20200623-215505_25
std_1592930422744_26,29d5ebf5-a36e-4752-9cfb-910337b0020a,tch_20200623-215505_26
std_1592930561902_27,673633dd-8d8c-4fdc-8f26-abc91a0e4c9c,tch_20200623-215505_27
std_1592930410318_24,2cb8cee1-785c-4e12-a35a-18136f3b891c,tch_20200623-215505_24
std_1592930869597_32,3f409448-6b10-4463-b556-60e64f33c68b,tch_20200623-215505_32
std_1592930727483_29,47ec616e-f4a7-4d2c-aa98-6f63ef0de0fa,tch_20200623-215505_29
std_1592930572923_25,ba7d6861-152c-424d-a73b-5de728ff4b28,tch_20200623-215505_25
std_1592930433926_27,7ef9e44b-ab88-43ee-9351-fd442cd0b938,tch_20200623-215505_27
std_1592930875695_28,e4a637af-fa40-416c-80ff-39c41b048041,tch_20200623-215505_28
std_1592930735336_32,be5ca933-c99e-4eea-a002-dfe1c74838d5,tch_20200623-215505_32
std_1592930435898_25,ff186c9a-4f3d-412a-9072-9997124804e5,tch_20200623-215505_25
std_1592930590566_29,b4d5a817-f4dd-440b-926a-3be6a33d9004,tch_20200623-215505_29
std_1592930738191_28,e37df3ae-a44a-4430-9b5b-6e5a961d3c88,tch_20200623-215505_28
std_1592930851941_31,734f8875-e3c8-481d-bc4d-90c281deaaad,tch_20200623-215505_31
std_1592930605724_32,ff478ab1-01a7-4548-9d71-512c6774f4da,tch_20200623-215505_32
std_1592930456752_29,880ac3b2-1e03-4052-873a-dd4764443bc5,tch_20200623-215505_29
std_1592930888182_30,4896335d-abcb-442b-b6f2-e4fb2d83975a,tch_20200623-215505_30
std_1592930749979_31,cc23b9cb-07e3-4f02-abcf-9ce339254d2b,tch_20200623-215505_31
std_1592930597051_28,66214aeb-2592-4cd7-bfdd-710118cb31c3,tch_20200623-215505_28
std_1592930888632_34,89762d26-d540-4f85-a3c5-204496e5daaa,tch_20200623-215505_34
std_1592930477816_32,b92f50e3-6378-4ed0-9868-b372e87e53d3,tch_20200623-215505_32
std_1592930753855_30,e22b37c1-ff03-4cce-8576-0fa00894acd9,tch_20200623-215505_30
std_1592930460912_28,f544d58e-388a-4e6b-ac77-26ef5e8c96bb,tch_20200623-215505_28
std_1592930618367_31,5571c2e9-5ea3-4df0-b302-6794b95119f3,tch_20200623-215505_31
std_1592930903760_33,29387f87-5c24-4c11-ac72-3f29380cc4c1,tch_20200623-215505_33
std_1592930751474_34,dcc49841-7c70-4aeb-971d-771c44736301,tch_20200623-215505_34
std_1592930623446_30,b6964fe8-7fc3-4420-bb99-462566bbcf77,tch_20200623-215505_30
std_1592930472176_31,3235ce5d-3520-409a-b0cb-09d576d134c9,tch_20200623-215505_31
std_1592930913945_36,b09edd32-d32d-428d-9e32-80305985c5cb,tch_20200623-215505_36
std_1592930772320_33,c85ae2f3-9d30-48f9-a41a-1103464e2e35,tch_20200623-215505_33
std_1592930621794_34,6cce79c0-458e-4235-975d-6645452155c2,tch_20200623-215505_34
std_1592930494024_30,626eda6a-3610-4c80-8c0a-841c3dab591a,tch_20200623-215505_30
std_1592930784674_36,9e34574a-3098-4e27-95ae-f75019892f67,tch_20200623-215505_36
std_1592930927506_39,205d5c3f-47d1-4fcb-b0cd-3ae1a7b4c655,tch_20200623-215505_39
std_1592930641518_33,481a5dc7-8fbe-4973-b7e4-18e2b36d01cc,tch_20200623-215505_33
std_1592930495975_34,3c9712dc-a1f9-4428-8991-b96ee57ba0e1,tch_20200623-215505_34
std_1592930794651_39,361aca5b-6c79-451d-9cf6-9f38f9ad04cc,tch_20200623-215505_39
std_1592930649663_36,8d499b10-dee2-4100-bbe0-2eb163129d53,tch_20200623-215505_36
std_1592930929772_35,fdf7b965-c157-4fb4-8efa-09cff90ef14c,tch_20200623-215505_35
std_1592930506853_33,882f07c9-4c6f-4343-8596-2f7161e352b3,tch_20200623-215505_33
std_1592930791540_35,387a325d-65d0-4edc-9fd8-bbc8c3e63ce9,tch_20200623-215505_35
std_1592930671584_39,ef29bcc6-d9f3-4269-a4d8-f2ed2bfc3763,tch_20200623-215505_39
std_1592930944052_37,d8de129a-24a2-439f-9c47-525ee3395b47,tch_20200623-215505_37
std_1592930517457_36,7fd72958-0aa4-4dbd-a8a9-1eae58011b79,tch_20200623-215505_36
std_1592930657784_35,3a31eddd-9058-463c-9860-adbcd9ab9405,tch_20200623-215505_35
std_1592930818043_37,8ddeae4e-7d8f-4315-9875-1682918ac8b3,tch_20200623-215505_37
std_1592930541128_39,3edb9db6-fbf6-484e-a6f3-9a54cfdbfdd7,tch_20200623-215505_39
std_1592930954005_38,adfe88ea-67c2-4bc1-b57d-eb3a0ede7729,tch_20200623-215505_38
std_1592930528322_35,9a6803c1-ab9a-4bd9-b741-60138e795fea,tch_20200623-215505_35
std_1592930822533_38,9e1cfae9-1c9d-4525-aa8e-7c65e39eba09,tch_20200623-215505_38
std_1592930958861_40,baa98094-b5b8-4b78-be6c-dd7ace8d98b5,tch_20200623-215505_40
std_1592930680115_37,2762866c-a127-4660-bc32-4768661d5601,tch_20200623-215505_37
std_1592930824999_40,888e3461-187d-470d-a346-26600da259b1,tch_20200623-215505_40
std_1592930686262_38,59db3a34-e80f-44a2-ba92-e847b32fbf2f,tch_20200623-215505_38
std_1592930552233_37,af113c31-3b28-4b4b-903b-ea8996603aeb,tch_20200623-215505_37
std_1592930548559_38,e1eb87dc-4c73-4c02-a5ac-9a5b7efb5254,tch_20200623-215505_38
std_1592930695171_40,0cd39957-031b-4dda-b32e-7b8f19bbb4a2,tch_20200623-215505_40
std_1592930568491_40,b28a5c6c-c4e3-4e17-a6a4-08446f5efe11,tch_20200623-215505_40
std_1592930560436_1,fefa7547-94b5-4f98-9608-f5f4225891f9,tch_20200623-215505_1
std_1592930432906_1,19658cd1-9f1f-4524-9c39-8a6288b2ba69,tch_20200623-215505_1
std_1592930585025_4,71be0b9e-a613-424b-852e-3808e7b9ee4c,tch_20200623-215505_4
std_1592930458095_4,8bbf95ba-7cf0-45c4-875d-cf0b6f0ff23a,tch_20200623-215505_4
std_1592930299685_1,0aa5ec85-160c-4010-b434-f29625873739,tch_20200623-215505_1
std_1592930585361_2,6f418cfc-10b2-4b7f-8f00-5709859d67aa,tch_20200623-215505_2
std_1592930458405_2,fe1a0e17-6340-4ba0-b7fc-f26460f2d576,tch_20200623-215505_2
std_1592930605424_3,c28f4d61-c4f9-4511-b87a-fdd499f96876,tch_20200623-215505_3
std_1592930316822_4,288239d4-2718-416a-ad24-0bc183914683,tch_20200623-215505_4
std_1592930166256_1,48ec5851-4a96-440b-a6f5-413b7fe56ff0,tch_20200623-215505_1
std_1592930476173_3,509d8981-005d-4e8f-96ad-eade23f8afba,tch_20200623-215505_3
std_1592930629661_10,e4f19bf8-6328-435a-819d-d463e2cd8222,tch_20200623-215505_10
std_1592930326578_2,2a037ff6-457d-4025-89ec-2df342680509,tch_20200623-215505_2
std_1592930186671_4,28fff355-9a9f-4cf0-9de2-9597c4a08dd5,tch_20200623-215505_4
std_1592930506355_10,a7d91d72-7f0b-4776-90d5-fa87696c078b,tch_20200623-215505_10
std_1592930634339_8,2e29d1ec-75bd-44d3-b9a2-3e55ca375864,tch_20200623-215505_8
std_1592930343552_3,35f49923-49af-46f6-9db5-3e1e773f57f6,tch_20200623-215505_3
std_1592930189859_2,6f4f0096-1d46-46eb-97ff-7acec9c82aa7,tch_20200623-215505_2
std_1592930507337_8,2247b774-fc51-474b-900e-e84c865c0b4f,tch_20200623-215505_8
std_1592930632600_6,dd7c8319-05d7-43b6-8096-a63c9f477412,tch_20200623-215505_6
std_1592930212810_3,49099bbb-ae07-410d-8a79-10001b181b36,tch_20200623-215505_3
std_1592930384992_10,f93e0a17-9325-4eed-b87d-a12465d5cba0,tch_20200623-215505_10
std_1592930490646_6,f83c8fc3-1447-4cde-98fb-9ebc289ff3bc,tch_20200623-215505_6
std_1592930636299_5,8e34c498-a7cf-4e1e-8f96-ee8aa3512c15,tch_20200623-215505_5
std_1592930371106_8,bf923127-252d-48af-95b4-2e6b8aa80090,tch_20200623-215505_8
std_1592930259328_10,edba068d-4cf6-40b5-86e9-8c4bf4e5b4bb,tch_20200623-215505_10
std_1592930653201_7,0b4397e3-f05f-4973-8c35-4fbd026c749f,tch_20200623-215505_7
std_1592930508477_5,ed44b35f-b92a-42dd-a04f-e57c22456706,tch_20200623-215505_5
std_1592930357713_6,422ddca6-014b-44dc-a012-9426fec50957,tch_20200623-215505_6
std_1592930238495_8,8a1dacbd-ceb4-494d-9b9e-a0ce2e3a47f6,tch_20200623-215505_8
std_1592930663991_9,32eaff42-ec71-42a8-b6ad-62282f9abd85,tch_20200623-215505_9
std_1592930517380_7,5e2ccfc3-f791-40a1-874c-76c622d09f96,tch_20200623-215505_7
std_1592930365924_5,696abd8a-1a8e-4654-bf87-aadd1c64507e,tch_20200623-215505_5
std_1592930225576_6,2a862995-03d2-4d39-a5eb-8de4e9d9dae3,tch_20200623-215505_6
std_1592930691171_12,f48007e1-7901-4890-b380-c37aae398425,tch_20200623-215505_12
std_1592930530129_9,9de7f138-d80f-4160-872c-e9da012a5815,tch_20200623-215505_9
std_1592930391679_7,1d9a1786-47e6-454d-aff2-30b8b5f6079f,tch_20200623-215505_7
std_1592930227500_5,da6f48a9-7098-4044-9217-7872122bafca,tch_20200623-215505_5
std_1592930565547_12,6474c3e9-9f54-4d8d-9761-74868b739749,tch_20200623-215505_12
std_1592930694886_14,539630be-8eb6-4bfa-8d79-5a845d88f617,tch_20200623-215505_14
std_1592930395710_9,0263b80c-efe6-4d56-908b-03202f98fa44,tch_20200623-215505_9
std_1592930259321_7,880bc5f9-6288-48c2-ad76-b2e767aa4f00,tch_20200623-215505_7
std_1592930693065_11,2cf2422a-a2e6-43cc-bf88-c311c949dd98,tch_20200623-215505_11
std_1592930575434_14,fdede495-c1a7-4ecf-85e5-7a58f4b8fecf,tch_20200623-215505_14
std_1592930435332_12,2b052eb6-52e4-48bf-bab8-6e466589c49c,tch_20200623-215505_12
std_1592930256070_9,22a2f846-bede-4629-b6f4-b97628912a77,tch_20200623-215505_9
std_1592930565650_11,a5c5654e-d8cd-427d-b2d7-c303f5e8eba6,tch_20200623-215505_11
std_1592930706361_16,1d4fb6f6-a01b-4620-aaa8-e04e5dc7195f,tch_20200623-215505_16
std_1592930305970_12,ad7265bc-5fa4-4fb9-b5cf-4ee19f2271e1,tch_20200623-215505_12
std_1592930439199_14,340d9ee3-7c94-49d5-9596-f164913f13fd,tch_20200623-215505_14
std_1592930574326_16,1160a936-e1dd-4e12-bfdf-3e53a199a662,tch_20200623-215505_16
std_1592930707120_13,1f00c4bb-6245-4084-b11a-00d534c8c25a,tch_20200623-215505_13
std_1592930429301_11,fbdeee93-33f5-41df-b4a9-b8e7346168ed,tch_20200623-215505_11
std_1592930305909_14,ca531d83-9821-4afa-9494-01a631bb9f41,tch_20200623-215505_14
std_1592930570924_13,642e375e-835d-49dc-852b-c37fa865a1bb,tch_20200623-215505_13
std_1592930722962_15,00436d6b-312e-4089-a60e-39d5ebedb551,tch_20200623-215505_15
std_1592930441457_16,e2024bf6-c3a1-49df-a0b8-fd06716783e8,tch_20200623-215505_16
std_1592930297689_11,a0523084-f85f-477e-947b-926e7a87a787,tch_20200623-215505_11
std_1592930585581_15,174a3419-c060-45f6-9b8b-a15a40a3d3f1,tch_20200623-215505_15
std_1592930738698_18,6121dbbb-745d-44d9-aad9-59bfef46aa3b,tch_20200623-215505_18
std_1592930444688_13,2fba1302-ebd1-40f5-886a-858c4983e850,tch_20200623-215505_13
std_1592930312245_16,c4e3098d-b537-4b67-95a5-653a8355796e,tch_20200623-215505_16
std_1592930751319_17,c3ad7acc-c965-45b1-a785-e72ef0fcf237,tch_20200623-215505_17
std_1592930606622_18,5404267c-349c-4210-a8b1-8fe39429a8eb,tch_20200623-215505_18
std_1592930454369_15,64855a4e-5a32-4cd5-9152-bf478279943d,tch_20200623-215505_15
std_1592930310689_13,1de95ecf-63cb-47b9-bf2b-d94d366079ad,tch_20200623-215505_13
std_1592930767112_21,e9cd4a9d-829f-49fd-8015-96d745086aa7,tch_20200623-215505_21
std_1592930616062_17,cda0389b-a1c8-4b20-882f-22c7030beb53,tch_20200623-215505_17
std_1592930321195_15,a5d5b05b-f6ac-4741-aec3-321d6ffa1280,tch_20200623-215505_15
std_1592930473281_18,3955b9bb-7744-4cb1-8bcb-1a1aa90dbb33,tch_20200623-215505_18
std_1592930779976_19,ecefc637-a364-45cf-9442-bef2931c2fd4,tch_20200623-215505_19
std_1592930634710_21,bef61895-a063-4ca4-9ee3-7ddc90401a9a,tch_20200623-215505_21
std_1592930483675_17,a5bdfda6-608a-4aaa-8a42-c232ff93455f,tch_20200623-215505_17
std_1592930333491_18,bb5046bf-08c9-4aac-8a1a-055a576dc017,tch_20200623-215505_18
std_1592930651193_19,2fdf8707-5d83-4599-8635-ee23c267efb5,tch_20200623-215505_19
std_1592930504702_21,9ce52528-60fe-4c69-acc8-0603555cd6bf,tch_20200623-215505_21
std_1592930350434_17,afce98ce-7b92-40f4-9dc2-390ae352948a,tch_20200623-215505_17
std_1592930516371_19,f980f614-eb00-4aba-ba04-e656773f9254,tch_20200623-215505_19
std_1592930373390_21,3cdf6977-a17b-415b-9300-17c889df3cd6,tch_20200623-215505_21
std_1592930377292_19,b2b0d19c-741e-48fb-a3db-fdf9715ae90c,tch_20200623-215505_19
std_1593425801356_1,ce19e21f-4029-4b7c-ac3f-3de9a4ea34c4,tch_20200629-152842_1
std_1593425667968_1,43408811-cfe8-40c5-8a3e-92d0de3062d8,tch_20200629-152842_1
std_1593425847171_2,65b52654-93ce-4083-be04-4c27d3c6fddf,tch_20200629-152842_2
std_1593425853559_3,7cd8ab02-9b31-4a16-bef1-04408f3614f0,tch_20200629-152842_3
std_1593425526453_1,030d20cd-ee48-4fcd-8bdc-74cf5dfcc743,tch_20200629-152842_1
std_1593425712952_2,66750bf8-22b8-46d5-88c6-a7e21ff620f5,tch_20200629-152842_2
std_1593425716663_3,41ac29fe-53ca-4697-8652-a2963b4d4ff0,tch_20200629-152842_3
std_1593425918312_4,6e1cac88-9ca8-423d-8f69-fd7d010de9e1,tch_20200629-152842_4
std_1593425572919_2,b9028e65-d02a-41df-a609-ca73e71ac326,tch_20200629-152842_2
std_1593425390571_1,2671137f-eb0c-472e-817d-644a09402002,tch_20200629-152842_1
std_1593425577855_3,2571469c-a51e-4900-8e43-fd4a775f5914,tch_20200629-152842_3
std_1593425937161_6,36a100b0-fea9-4450-aae3-59ff4be25298,tch_20200629-152842_6
std_1593425942665_5,7f52f959-dd23-42e7-a8b9-df53a3d9eb1b,tch_20200629-152842_5
std_1593425786701_4,b17c84f6-a833-49fb-be24-b9af06173926,tch_20200629-152842_4
std_1593425444552_2,88703d7e-ceba-439c-99ba-ae95142d16af,tch_20200629-152842_2
std_1593425448596_3,8a1c5ba1-95e2-4ba7-8fbf-51d26c6fb0c6,tch_20200629-152842_3
std_1593425805106_6,435b705f-da41-4d0e-8554-b732790dd8a3,tch_20200629-152842_6
std_1593425808753_5,0f1e4f56-bbcf-472d-a468-37e70a87aabd,tch_20200629-152842_5
std_1593425651322_4,aa0c90ad-7a44-466d-8776-47335f3e1a58,tch_20200629-152842_4
std_1593425991436_7,1577319c-b404-4771-867a-22ecf2336e61,tch_20200629-152842_7
std_1593425667774_6,3b622e84-7888-42f4-be27-874691c0503f,tch_20200629-152842_6
std_1593426016493_8,62b8b768-9274-426f-a711-137fd68648b1,tch_20200629-152842_8
std_1593425676519_5,28457a79-38ad-4ce7-adb1-476831a0570d,tch_20200629-152842_5
std_1593425515373_4,2e287dc7-ff97-4771-a74b-15a47aa3957f,tch_20200629-152842_4
std_1593425860482_7,ce4b9aa8-09da-4b95-92cc-8df723edfefb,tch_20200629-152842_7
std_1593425534719_6,040a5441-0cda-410e-86e2-5948935f48d7,tch_20200629-152842_6
std_1593425882277_8,471ccea5-3cfd-4207-9005-50bdded4cd1c,tch_20200629-152842_8
std_1593426056718_9,7574b16e-90ff-4989-bc26-31fe728dfd09,tch_20200629-152842_9
std_1593425539608_5,c0412187-fb60-4549-a0de-2a5ada08e189,tch_20200629-152842_5
std_1593425724308_7,2cdfd693-672c-45aa-935e-4d8b8bb2ae55,tch_20200629-152842_7
std_1593426092601_10,5ad70c65-6079-45d4-b49d-e63001c098dd,tch_20200629-152842_10
std_1593425747759_8,acdb34af-8b2d-41b6-8f85-6cbc05def44a,tch_20200629-152842_8
std_1593425919925_9,4494f78e-c765-4774-b8f7-2d39c17f61db,tch_20200629-152842_9
std_1593425589234_7,80c39abd-b013-40e5-8398-2cf65c84c793,tch_20200629-152842_7
std_1593426120583_11,95296c2b-b5f0-4580-aea8-2c14b36f3268,tch_20200629-152842_11
std_1593425952560_10,a620c0f9-bc44-4b71-b254-892be5501813,tch_20200629-152842_10
std_1593425613735_8,a09a1ef6-56d4-4e40-b1e3-7060228fbb1f,tch_20200629-152842_8
std_1593425783098_9,1198b6b6-cd7b-4d92-ac7d-f87770c0142c,tch_20200629-152842_9
std_1593426152639_12,311b60ba-7fac-4ce0-83eb-abdafd091b75,tch_20200629-152842_12
std_1593425979652_11,d3734ad0-a659-4b15-92fc-3520a39231b0,tch_20200629-152842_11
std_1593426168275_13,81718174-131d-45b7-ae6c-b94f3009d563,tch_20200629-152842_13
std_1593425815226_10,abbd1fad-7917-4c11-aa7f-f64f9962ac59,tch_20200629-152842_10
std_1593425655688_9,c4f56205-cad2-4575-8d51-0faf1081e254,tch_20200629-152842_9
std_1593426010958_12,73dcb37c-d585-468a-9beb-b27b49380be6,tch_20200629-152842_12
std_1593425845336_11,8b4edd59-883e-4cbf-a4e9-81e22bd63d0d,tch_20200629-152842_11
std_1593426035605_13,55825924-ae12-4e19-b243-9828d9f4f603,tch_20200629-152842_13
std_1593425679757_10,781c39df-9edd-47cf-82e6-5bb9b52f9695,tch_20200629-152842_10
std_1593426214256_14,e718fbfb-7ec4-4ab2-a5e2-1c71da1bf5c9,tch_20200629-152842_14
std_1593426216472_15,b35ea16f-05cd-4883-b2cc-1dcf5197ed4a,tch_20200629-152842_15
std_1593425873053_12,5e253016-09c3-4c80-bb2f-473378ae082c,tch_20200629-152842_12
std_1593425711317_11,54ded6a3-418f-4903-b0f1-8c444d63fbf3,tch_20200629-152842_11
std_1593425899686_13,bc418819-483b-47e6-bcdc-05ef3d3d8231,tch_20200629-152842_13
std_1593426081871_14,e348cf56-5c54-4715-bb7f-2daf31ab78e4,tch_20200629-152842_14
std_1593426086480_15,5bbb126c-0089-4ca5-9752-45c235969ca7,tch_20200629-152842_15
std_1593425734508_12,271ba47a-9986-4643-8d8d-f19d74e2605e,tch_20200629-152842_12
std_1593426266833_16,fca0fae0-a849-40a8-be8c-0d2449b5b088,tch_20200629-152842_16
std_1593425761151_13,9de0f965-330d-4a62-a453-2b96ccca6024,tch_20200629-152842_13
std_1593426283760_17,f9a09d06-29a4-43d7-ac4f-8c1c0d5796af,tch_20200629-152842_17
std_1593425945731_14,2d5bac20-4852-47ce-8ff6-d2decf52bb0c,tch_20200629-152842_14
std_1593425951354_15,9b48f196-dd8b-4b3b-9660-04ce8bbd1308,tch_20200629-152842_15
std_1593426138748_16,a32e7769-de03-4acb-9f9b-add5eb9a3d0c,tch_20200629-152842_16
std_1593426303551_18,4446ad51-2049-4a00-af2a-2ccb51c681d2,tch_20200629-152842_18
std_1593426151260_17,37deaf93-3cd1-44a0-923b-9b315597b954,tch_20200629-152842_17
std_1593425811667_14,85bfa71e-69b4-4c42-900e-594fc5e7b680,tch_20200629-152842_14
std_1593425817948_15,ad2bdb89-76d0-4087-8023-76d49d855eec,tch_20200629-152842_15
std_1593426002063_16,0ee3defc-36bd-4ed6-955f-6ea6909ce95e,tch_20200629-152842_16
std_1593426173748_18,9651cd2e-28d3-4867-8df7-522c7f367109,tch_20200629-152842_18
std_1593426351199_19,e4d18df3-4fcd-4a71-a275-fa2b4f4fbb9b,tch_20200629-152842_19
std_1593426011877_17,18bfb3b1-5bca-4219-affe-232096559531,tch_20200629-152842_17
std_1593425869497_16,236e2977-d1d8-4137-adc5-fb8bd908691d,tch_20200629-152842_16
std_1593426377118_20,f9ad475f-7186-4827-ad4f-7542d2050af9,tch_20200629-152842_20
std_1593426048131_18,f2010f0e-8ad5-4057-8c2b-7b88bf12a777,tch_20200629-152842_18
std_1593426219930_19,094b075d-575a-408f-961b-9e940244f761,tch_20200629-152842_19
std_1593425879151_17,c391fbb1-5de2-46b0-9a0f-eb2fec3f3970,tch_20200629-152842_17
std_1593426240883_20,ab5e19f0-a811-4e43-9004-123fd8ebe108,tch_20200629-152842_20
std_1593426416064_22,c2351361-8716-48ba-b650-2030aa6cd592,tch_20200629-152842_22
std_1593425911297_18,f7260c6f-fb8b-446b-9e84-8a5c928881fb,tch_20200629-152842_18
std_1593426423771_21,72fefea7-4a70-4b17-96ef-ddf17ea683d3,tch_20200629-152842_21
std_1593426087730_19,da1f6aef-84a1-4e4a-89a7-0c7380985c2b,tch_20200629-152842_19
std_1593426100960_20,fa6bc9b8-70aa-4830-b37f-63af169054c4,tch_20200629-152842_20
std_1593426286686_22,0086f307-2cf6-46c9-bacc-f92f58b22307,tch_20200629-152842_22
std_1593426456326_23,362585af-8cc3-463a-a7e1-12b75cb63128,tch_20200629-152842_23
std_1593426289246_21,8866f4e5-6822-4775-91a3-c9e2dee8423e,tch_20200629-152842_21
std_1593425955934_19,d0ee5eca-a7b4-4945-8f4b-e0d54f226ae4,tch_20200629-152842_19
std_1593425967359_20,eabfd20b-0edd-4e4e-bc3f-48ac5cd1f63a,tch_20200629-152842_20
std_1593426159372_22,4acb6282-8373-41bf-96fb-8b15597a8a0a,tch_20200629-152842_22
std_1593426323490_23,d5dd3bef-1bd3-43b7-a99c-3a54ea472b10,tch_20200629-152842_23
std_1593426496819_24,5cfc9b67-dc6a-46b4-82aa-ef275634785c,tch_20200629-152842_24
std_1593426163827_21,3aef49e8-39ab-460f-93af-3488a58fd6c8,tch_20200629-152842_21
std_1593426523791_26,671dfb5f-8a84-4b52-bfd8-39119542026c,tch_20200629-152842_26
std_1593426024494_22,09ba2c71-74a3-45d2-b688-31e4f9753a52,tch_20200629-152842_22
std_1593426193949_23,f3eb9d99-9cb3-49c5-9152-cdbca0006ec2,tch_20200629-152842_23
std_1593426357490_24,fdf9427d-cdc9-4f85-a13b-980e4f9420c1,tch_20200629-152842_24
std_1593426024871_21,eea476b0-2533-4547-9f9e-879503629f6f,tch_20200629-152842_21
std_1593426545720_25,4bd9201a-9b96-42e1-8d98-60303437c5ab,tch_20200629-152842_25
std_1593426563279_27,47988607-a279-4ecd-ace9-f8daa6fb0ad6,tch_20200629-152842_27
std_1593426392285_26,88dd5925-63c2-4c78-ae4b-6d2fb35ff4a3,tch_20200629-152842_26
std_1593426222746_24,6354723d-bd94-4449-ac49-0cbb35af53ba,tch_20200629-152842_24
std_1593426060947_23,af242392-68a8-4414-bcc7-8d5d82b78ad1,tch_20200629-152842_23
std_1593426408077_25,8d1f21e1-6569-44e6-9da0-b5c3894073c7,tch_20200629-152842_25
std_1593426423616_27,5d0dc0ab-ba83-4307-943b-7878770bfd44,tch_20200629-152842_27
std_1593426265708_26,2207e4bb-75ae-4d46-ad3b-18a61dd3e181,tch_20200629-152842_26
std_1593426607228_28,6a050e19-4d38-45be-be90-7dcdb7c2ae7d,tch_20200629-152842_28
std_1593426087617_24,407c35aa-fd20-4879-9964-50fc90bb127d,tch_20200629-152842_24
std_1593426267349_25,95d7b99d-a4a0-415b-9a30-537fae37e94a,tch_20200629-152842_25
std_1593426637428_29,c286770a-2b69-4e08-a320-158581c41ec0,tch_20200629-152842_29
std_1593426286993_27,01485c9e-b2aa-4d6d-b9aa-ba73caa04c3a,tch_20200629-152842_27
std_1593426133699_26,8c4929c9-730f-4475-b8f2-e73190ca40fb,tch_20200629-152842_26
std_1593426476044_28,cb0ace3f-4d2f-461a-8a32-a09760a7059e,tch_20200629-152842_28
std_1593426135104_25,1d90321f-1966-4bc0-aa94-68a2821ebeb3,tch_20200629-152842_25
std_1593426163398_27,4a2aa7e6-ca3f-4cb4-b76e-a1686738b89f,tch_20200629-152842_27
std_1593426501956_29,e47c5ff9-edfe-4fa5-b363-b48f0fe1c864,tch_20200629-152842_29
std_1593426336177_28,0e2bf437-e998-45d4-8448-2760d5dc0a02,tch_20200629-152842_28
std_1593426700796_30,0260f604-0295-4770-abe1-6b85ad6c0631,tch_20200629-152842_30
std_1593426366382_29,888816c9-d1c8-4e17-b9f0-2594a56811b4,tch_20200629-152842_29
std_1593426206083_28,f650ecb7-f343-45d6-90ec-6fceb687a3f6,tch_20200629-152842_28
std_1593426729684_32,067ae33c-6914-41a0-9247-5d014265e44e,tch_20200629-152842_32
std_1593426738124_31,f2714a4b-f151-4f59-aa73-0c3d59e3bb54,tch_20200629-152842_31
std_1593426564503_30,66fc3b53-10db-48b5-bd59-5338991b508c,tch_20200629-152842_30
std_1593426230076_29,cb3157d5-b23a-4c93-aabd-8574c6cb72db,tch_20200629-152842_29
std_1593426595125_32,14b9b7da-8127-4070-ae80-b2834e357586,tch_20200629-152842_32
std_1593426767702_33,2c2d1842-9ccc-4c9e-9f6e-ae17cc33ce44,tch_20200629-152842_33
std_1593426610683_31,321432e0-ca1a-43ff-8cc8-7956c091bd2d,tch_20200629-152842_31
std_1593426775534_34,b3917c69-f62b-4490-a49a-57248330e706,tch_20200629-152842_34
std_1593426423119_30,f41fdc4a-3a5e-4b30-82b6-193fb6f8d072,tch_20200629-152842_30
