tchextid,studentuuid,stdextid,classcode
tch_20200710-155544_78,db13dd52-c502-11ea-96b3-0242ac110002,std_1594642664218_178,fJYp-394C
tch_20200710-155544_98,dbf42b72-c502-11ea-89f8-0242ac110002,std_1594642665359_198,7VCY-7yGZ
tch_20200710-155544_80,dd14dd87-c502-11ea-af23-0242ac110002,std_1594642667569_180,2zvF-s6o3
tch_20200710-155544_79,deda8264-c502-11ea-acee-0242ac110002,std_1594642670556_179,7Amo-vyCg
tch_20200710-155544_100,e0cd2aba-c502-11ea-af23-0242ac110002,std_1594642673388_200,fmWs-2P2r
tch_20200710-155544_85,dfde84ac-c502-11ea-89f8-0242ac110002,std_1594642672258_185,uxry-73d6
tch_20200710-155544_99,de68874b-c502-11ea-96b3-0242ac110002,std_1594642669370_199,VvMu-4qwQ
tch_20200710-155544_86,e0e8a279-c502-11ea-acee-0242ac110002,std_1594642673892_186,G93Z-H3XG
tch_20200710-155544_93,e1373744-c502-11ea-89f8-0242ac110002,std_1594642674526_193,caWD-Wk6k
tch_20200710-165305_1,e32f5d42-c502-11ea-acee-0242ac110002,std_1594642677400_201,2gYf-GMvt
tch_20200710-155544_81,e3addcf5-c502-11ea-acee-0242ac110002,std_1594642678639_181,6r4G-DQLw
tch_20200710-155544_89,e53a9770-c502-11ea-af23-0242ac110002,std_1594642681247_189,3hvG-2WyL
tch_20200710-165305_2,e58d4a78-c502-11ea-89f8-0242ac110002,std_1594642681414_202,eE9E-eZFN
tch_20200710-155544_88,e4d4340e-c502-11ea-af23-0242ac110002,std_1594642680550_188,z6qk-EL2H
tch_20200710-155544_87,e360a76a-c502-11ea-af23-0242ac110002,std_1594642678161_187,J7T8-HE39
tch_20200710-155544_94,e3a3f1c6-c502-11ea-96b3-0242ac110002,std_1594642678597_194,87PX-6rci
tch_20200710-155544_95,e6fc43c9-c502-11ea-89f8-0242ac110002,std_1594642684176_195,NQYD-peQ8
tch_20200710-155544_82,e774336c-c502-11ea-acee-0242ac110002,std_1594642684951_182,8vr7-XsY4
tch_20200710-155544_96,e7bd49ee-c502-11ea-acee-0242ac110002,std_1594642685460_196,7zfu-EdC4
tch_20200710-165305_3,e7e9ff97-c502-11ea-89f8-0242ac110002,std_1594642685427_203,pwda-CWrT
tch_20200710-155544_90,e8c4cfae-c502-11ea-af23-0242ac110002,std_1594642687197_190,Dd7z-YFts
tch_20200710-155544_84,e93fa45d-c502-11ea-acee-0242ac110002,std_1594642687960_184,Poe3-e9w3
tch_20200710-155544_97,e6a34f11-c502-11ea-89f8-0242ac110002,std_1594642683609_197,3V7C-6wju
tch_20200710-155544_92,eb1c2d16-c502-11ea-89f8-0242ac110002,std_1594642691102_192,9rwf-md4b
tch_20200710-155544_83,e9dd1d44-c502-11ea-af23-0242ac110002,std_1594642689011_183,v9vB-624Y
tch_20200710-155544_91,ea4ef178-c502-11ea-af23-0242ac110002,std_1594642689792_191,Wfs4-3G6W
tch_20200710-165305_4,ea4f3fad-c502-11ea-acee-0242ac110002,std_1594642689437_204,bWzo-Vadr
tch_20200710-165305_5,ecb14bcc-c502-11ea-96b3-0242ac110002,std_1594642693448_205,Pu7Z-2fpQ
tch_20200710-155544_98,ed4c0584-c502-11ea-89f8-0242ac110002,std_1594642694762_198,7VCY-7yGZ
tch_20200710-155544_85,ef601821-c502-11ea-acee-0242ac110002,std_1594642698269_185,uxry-73d6
tch_20200710-155544_100,ef601824-c502-11ea-acee-0242ac110002,std_1594642698259_200,fmWs-2P2r
tch_20200710-155544_86,f19e96cc-c502-11ea-89f8-0242ac110002,std_1594642702026_186,G93Z-H3XG
tch_20200710-165305_6,ef2b2594-c502-11ea-af23-0242ac110002,std_1594642697463_206,Ynxd-Y42X
tch_20200710-155544_99,ef73ee53-c502-11ea-89f8-0242ac110002,std_1594642698408_199,VvMu-4qwQ
tch_20200710-155544_93,f1baf7ce-c502-11ea-89f8-0242ac110002,std_1594642702233_193,caWD-Wk6k
tch_20200710-165305_2,f51c4bae-c502-11ea-af23-0242ac110002,std_1594642707892_202,eE9E-eZFN
tch_20200710-155544_87,f57ae61d-c502-11ea-af23-0242ac110002,std_1594642708535_187,J7T8-HE39
tch_20200710-165305_7,f17da0f0-c502-11ea-af23-0242ac110002,std_1594642701476_207,6Zyc-BH4Q
tch_20200710-165305_1,f36db0b7-c502-11ea-96b3-0242ac110002,std_1594642705078_201,2gYf-GMvt
tch_20200710-165305_8,f3db8e21-c502-11ea-89f8-0242ac110002,std_1594642705485_208,iUw4-zedA
tch_20200710-155544_88,f5782729-c502-11ea-89f8-0242ac110002,std_1594642708443_188,z6qk-EL2H
tch_20200710-155544_89,f51dd27e-c502-11ea-96b3-0242ac110002,std_1594642707849_189,3hvG-2WyL
tch_20200710-155544_95,f5fc72ac-c502-11ea-acee-0242ac110002,std_1594642709351_195,NQYD-peQ8
tch_20200710-155544_94,f59b8d74-c502-11ea-acee-0242ac110002,std_1594642708674_194,87PX-6rci
tch_20200710-165305_9,f63f958f-c502-11ea-89f8-0242ac110002,std_1594642709498_209,w68f-bxve
tch_20200710-155544_97,f85a10d1-c502-11ea-89f8-0242ac110002,std_1594642713341_197,3V7C-6wju
tch_20200710-165305_3,f7a34406-c502-11ea-acee-0242ac110002,std_1594642712136_203,pwda-CWrT
tch_20200710-155544_90,f7bb5fc8-c502-11ea-af23-0242ac110002,std_1594642712296_190,Dd7z-YFts
tch_20200710-155544_96,f6da0138-c502-11ea-acee-0242ac110002,std_1594642710828_196,7zfu-EdC4
tch_20200710-165305_4,faa6242e-c502-11ea-acee-0242ac110002,std_1594642717180_204,bWzo-Vadr
tch_20200710-155544_91,fa5a4d9e-c502-11ea-89f8-0242ac110002,std_1594642716686_191,Wfs4-3G6W
tch_20200710-165305_10,f8ad88b5-c502-11ea-89f8-0242ac110002,std_1594642713511_210,Tr2m-EnYz
tch_20200710-155544_98,fcdeae98-c502-11ea-acee-0242ac110002,std_1594642720888_198,7VCY-7yGZ
tch_20200710-165305_5,fb5c2d6a-c502-11ea-89f8-0242ac110002,std_1594642718394_205,Pu7Z-2fpQ
tch_20200710-155544_92,f9fcebe3-c502-11ea-89f8-0242ac110002,std_1594642716076_192,9rwf-md4b
tch_20200710-165305_12,fd6f0802-c502-11ea-af23-0242ac110002,std_1594642721536_212,F4a2-jXg2
tch_20200710-165305_11,fb105802-c502-11ea-af23-0242ac110002,std_1594642717524_211,aXgh-Y6dh
tch_20200710-155544_100,ff5294ee-c502-11ea-96b3-0242ac110002,std_1594642725017_200,fmWs-2P2r
tch_20200710-165305_13,ffd18962-c502-11ea-96b3-0242ac110002,std_1594642725546_213,8LoN-9TdN
tch_20200710-165305_6,006600c8-c503-11ea-acee-0242ac110002,std_1594642726849_206,Ynxd-Y42X
tch_20200710-155544_99,0097231b-c503-11ea-af23-0242ac110002,std_1594642727150_199,VvMu-4qwQ
tch_20200710-165305_14,023eb858-c503-11ea-acee-0242ac110002,std_1594642729560_214,fg6q-W3pQ
tch_20200710-165305_7,02e028a3-c503-11ea-acee-0242ac110002,std_1594642730971_207,6Zyc-BH4Q
tch_20200710-165305_2,02646977-c503-11ea-acee-0242ac110002,std_1594642730168_202,eE9E-eZFN
tch_20200710-165305_8,037cddcf-c503-11ea-af23-0242ac110002,std_1594642732025_208,iUw4-zedA
tch_20200710-155544_93,024261e7-c503-11ea-af23-0242ac110002,std_1594642729956_193,caWD-Wk6k
tch_20200710-165305_1,030c1b08-c503-11ea-acee-0242ac110002,std_1594642731270_201,2gYf-GMvt
tch_20200710-165305_15,049a5bc6-c503-11ea-89f8-0242ac110002,std_1594642733571_215,nGDW-mRxw
tch_20200710-155544_94,0532a484-c503-11ea-acee-0242ac110002,std_1594642734874_194,87PX-6rci
tch_20200710-165305_9,064a7cc9-c503-11ea-af23-0242ac110002,std_1594642736710_209,w68f-bxve
tch_20200710-155544_95,04b27835-c503-11ea-96b3-0242ac110002,std_1594642734039_195,NQYD-peQ8
tch_20200710-165305_16,0700ade2-c503-11ea-af23-0242ac110002,std_1594642737584_216,wCG9-J782
tch_20200710-155544_97,078df935-c503-11ea-af23-0242ac110002,std_1594642738849_197,3V7C-6wju
tch_20200710-165305_3,07f14f45-c503-11ea-af23-0242ac110002,std_1594642739507_203,pwda-CWrT
tch_20200710-165305_17,096774cc-c503-11ea-af23-0242ac110002,std_1594642741598_217,j8Qv-8qd6
tch_20200710-165305_4,08dc992c-c503-11ea-af23-0242ac110002,std_1594642741027_204,bWzo-Vadr
tch_20200710-165305_18,0bc78455-c503-11ea-acee-0242ac110002,std_1594642745609_218,3wv7-QFn4
tch_20200710-155544_96,08d434fb-c503-11ea-96b3-0242ac110002,std_1594642740962_196,7zfu-EdC4
tch_20200710-165305_5,0b48b78f-c503-11ea-af23-0242ac110002,std_1594642745081_205,Pu7Z-2fpQ
tch_20200710-165305_10,0a0673c9-c503-11ea-96b3-0242ac110002,std_1594642742970_210,Tr2m-EnYz
tch_20200710-155544_98,0a5cd08d-c503-11ea-89f8-0242ac110002,std_1594642743537_198,7VCY-7yGZ
tch_20200710-165305_6,0e547103-c503-11ea-acee-0242ac110002,std_1594642750215_206,Ynxd-Y42X
tch_20200710-165305_13,0df07e8a-c503-11ea-acee-0242ac110002,std_1594642749511_213,8LoN-9TdN
tch_20200710-165305_19,0e2c7664-c503-11ea-89f8-0242ac110002,std_1594642749622_219,6jD8-Q4g2
tch_20200710-155544_99,0ea6fdf4-c503-11ea-af23-0242ac110002,std_1594642750756_199,VvMu-4qwQ
tch_20200710-165305_12,0c623d48-c503-11ea-acee-0242ac110002,std_1594642746876_212,F4a2-jXg2
tch_20200710-165305_11,0c950d1f-c503-11ea-96b3-0242ac110002,std_1594642747265_211,aXgh-Y6dh
tch_20200710-155544_100,0d63a848-c503-11ea-96b3-0242ac110002,std_1594642748616_200,fmWs-2P2r
tch_20200710-165305_8,1340a9eb-c503-11ea-96b3-0242ac110002,std_1594642758448_208,iUw4-zedA
tch_20200710-165305_2,1285972a-c503-11ea-89f8-0242ac110002,std_1594642757218_202,eE9E-eZFN
tch_20200710-165305_20,1094c427-c503-11ea-89f8-0242ac110002,std_1594642753636_220,NZbc-AXiY
tch_20200710-165305_14,1241b0d7-c503-11ea-96b3-0242ac110002,std_1594642756776_214,fg6q-W3pQ
tch_20200710-165305_21,12f43805-c503-11ea-96b3-0242ac110002,std_1594642757648_221,TAtJ-3rk8
tch_20200710-165305_1,13c802dc-c503-11ea-96b3-0242ac110002,std_1594642759362_201,2gYf-GMvt
tch_20200710-165305_7,125538e2-c503-11ea-acee-0242ac110002,std_1594642756900_207,6Zyc-BH4Q
tch_20200710-165305_22,155cac3b-c503-11ea-89f8-0242ac110002,std_1594642761660_222,qaxr-xm6D
tch_20200710-165305_9,16966495-c503-11ea-acee-0242ac110002,std_1594642764060_209,w68f-bxve
tch_20200710-165305_15,14eafeb1-c503-11ea-96b3-0242ac110002,std_1594642761271_215,nGDW-mRxw
tch_20200710-165305_17,193727b7-c503-11ea-96b3-0242ac110002,std_1594642768478_217,j8Qv-8qd6
tch_20200710-165305_16,17a90d9a-c503-11ea-acee-0242ac110002,std_1594642765864_216,wCG9-J782
tch_20200710-165305_23,17bc4728-c503-11ea-af23-0242ac110002,std_1594642765672_223,widj-kAPy
tch_20200710-165305_4,19d0cee3-c503-11ea-af23-0242ac110002,std_1594642769478_204,bWzo-Vadr
tch_20200710-165305_5,1a554128-c503-11ea-89f8-0242ac110002,std_1594642770342_205,Pu7Z-2fpQ
tch_20200710-165305_24,1a2641dd-c503-11ea-96b3-0242ac110002,std_1594642769684_224,3HVd-6XwL
tch_20200710-165305_3,192a5626-c503-11ea-acee-0242ac110002,std_1594642768391_203,pwda-CWrT
tch_20200710-165305_10,1a78a819-c503-11ea-89f8-0242ac110002,std_1594642770569_210,Tr2m-EnYz
tch_20200710-165305_18,1a3c89a4-c503-11ea-89f8-0242ac110002,std_1594642770157_218,3wv7-QFn4
tch_20200710-165305_6,1c6ef9ee-c503-11ea-96b3-0242ac110002,std_1594642773846_206,Ynxd-Y42X
tch_20200710-165305_25,1c8fc88f-c503-11ea-acee-0242ac110002,std_1594642773699_225,g94A-sHQy
tch_20200710-165305_19,1d5ab970-c503-11ea-96b3-0242ac110002,std_1594642775373_219,6jD8-Q4g2
tch_20200710-165305_13,1d57ac1a-c503-11ea-96b3-0242ac110002,std_1594642775295_213,8LoN-9TdN
tch_20200710-165305_11,1de6090d-c503-11ea-af23-0242ac110002,std_1594642776331_211,aXgh-Y6dh
tch_20200710-165305_12,1de6097c-c503-11ea-acee-0242ac110002,std_1594642776320_212,F4a2-jXg2
tch_20200710-165305_20,21c1bd11-c503-11ea-89f8-0242ac110002,std_1594642782803_220,NZbc-AXiY
tch_20200710-165305_26,1ee9bd45-c503-11ea-af23-0242ac110002,std_1594642777710_226,PmjU-qzp9
tch_20200710-165305_27,21542e79-c503-11ea-96b3-0242ac110002,std_1594642781723_227,7LZ8-3mop
tch_20200710-165305_9,2479b0ae-c503-11ea-af23-0242ac110002,std_1594642787368_209,w68f-bxve
tch_20200710-165305_14,21d78f40-c503-11ea-af23-0242ac110002,std_1594642782915_214,fg6q-W3pQ
tch_20200710-165305_8,216608c6-c503-11ea-af23-0242ac110002,std_1594642782198_208,iUw4-zedA
tch_20200710-165305_28,23b54f4e-c503-11ea-acee-0242ac110002,std_1594642785734_228,u6zE-9H6e
tch_20200710-165305_21,21d56c70-c503-11ea-89f8-0242ac110002,std_1594642782930_221,TAtJ-3rk8
tch_20200710-165305_22,246713a2-c503-11ea-af23-0242ac110002,std_1594642787258_222,qaxr-xm6D
tch_20200710-165305_7,2450a584-c503-11ea-acee-0242ac110002,std_1594642787064_207,6Zyc-BH4Q
tch_20200710-165305_29,261e86f0-c503-11ea-acee-0242ac110002,std_1594642789747_229,92ZC-4nDH
tch_20200710-165305_30,2879b5c0-c503-11ea-89f8-0242ac110002,std_1594642793758_230,6Wh6-s74C
tch_20200710-165305_17,26bc752d-c503-11ea-acee-0242ac110002,std_1594642791142_217,j8Qv-8qd6
tch_20200710-165305_15,26bbffe0-c503-11ea-af23-0242ac110002,std_1594642791137_215,nGDW-mRxw
tch_20200710-165305_16,276a680e-c503-11ea-89f8-0242ac110002,std_1594642792274_216,wCG9-J782
tch_20200710-165305_25,2b7cbc86-c503-11ea-89f8-0242ac110002,std_1594642799131_225,g94A-sHQy
tch_20200710-165305_24,2a1452e0-c503-11ea-89f8-0242ac110002,std_1594642796728_224,3HVd-6XwL
tch_20200710-165305_23,28e6a87b-c503-11ea-af23-0242ac110002,std_1594642794753_223,widj-kAPy
tch_20200710-165305_18,2b26fabb-c503-11ea-acee-0242ac110002,std_1594642798532_218,3wv7-QFn4
tch_20200710-165305_32,2d4a7712-c503-11ea-af23-0242ac110002,std_1594642801789_232,6CVC-DguK
tch_20200710-165305_10,2ad99e21-c503-11ea-acee-0242ac110002,std_1594642798058_210,Tr2m-EnYz
tch_20200710-165305_19,2bfd5e11-c503-11ea-af23-0242ac110002,std_1594642799972_219,6jD8-Q4g2
tch_20200710-165305_31,2addbd38-c503-11ea-89f8-0242ac110002,std_1594642797771_231,zkMd-3zhp
tch_20200710-165305_13,2d969b1e-c503-11ea-89f8-0242ac110002,std_1594642802639_213,8LoN-9TdN
tch_20200710-165305_33,2fa9c45b-c503-11ea-89f8-0242ac110002,std_1594642805801_233,n7Xr-v82b
tch_20200710-165305_11,2dfbc5a1-c503-11ea-acee-0242ac110002,std_1594642803301_211,aXgh-Y6dh
tch_20200710-165305_12,2efb0dd5-c503-11ea-89f8-0242ac110002,std_1594642804959_212,F4a2-jXg2
tch_20200710-165305_20,2f536728-c503-11ea-acee-0242ac110002,std_1594642805567_220,NZbc-AXiY
tch_20200710-165305_26,311a1cbf-c503-11ea-acee-0242ac110002,std_1594642808549_226,PmjU-qzp9
tch_20200710-165305_34,320df318-c503-11ea-96b3-0242ac110002,std_1594642809813_234,V69H-nzTE
tch_20200710-165305_14,3217b744-c503-11ea-96b3-0242ac110002,std_1594642810197_214,fg6q-W3pQ
tch_20200710-165305_21,3377e2ec-c503-11ea-96b3-0242ac110002,std_1594642812513_221,TAtJ-3rk8
tch_20200710-165305_27,31a56d6b-c503-11ea-89f8-0242ac110002,std_1594642809458_227,7LZ8-3mop
tch_20200710-165305_35,34710ff1-c503-11ea-89f8-0242ac110002,std_1594642813828_235,Vz6W-7wRH
tch_20200710-165305_28,334e3b77-c503-11ea-96b3-0242ac110002,std_1594642812237_228,u6zE-9H6e
tch_20200710-165305_22,33b90b27-c503-11ea-acee-0242ac110002,std_1594642812958_222,qaxr-xm6D
tch_20200710-165305_29,358df224-c503-11ea-acee-0242ac110002,std_1594642816019_229,92ZC-4nDH
tch_20200710-165305_30,37f86273-c503-11ea-96b3-0242ac110002,std_1594642820065_230,6Wh6-s74C
tch_20200710-165305_36,36d89a43-c503-11ea-89f8-0242ac110002,std_1594642817839_236,TChs-ezKB
tch_20200710-165305_17,38766ba1-c503-11ea-af23-0242ac110002,std_1594642820912_217,j8Qv-8qd6
tch_20200710-165305_25,39285707-c503-11ea-af23-0242ac110002,std_1594642822060_225,g94A-sHQy
tch_20200710-165305_24,39306cf1-c503-11ea-acee-0242ac110002,std_1594642822123_224,3HVd-6XwL
tch_20200710-165305_37,3939e2f4-c503-11ea-96b3-0242ac110002,std_1594642821850_237,dE8N-6jyd
tch_20200710-165305_23,39876666-c503-11ea-acee-0242ac110002,std_1594642822632_223,widj-kAPy
tch_20200710-165305_38,3b9ed545-c503-11ea-af23-0242ac110002,std_1594642825864_238,gy7v-7GPE
tch_20200710-165305_16,3904f002-c503-11ea-af23-0242ac110002,std_1594642821837_216,wCG9-J782
tch_20200710-165305_19,3b13d33f-c503-11ea-96b3-0242ac110002,std_1594642825299_219,6jD8-Q4g2
tch_20200710-165305_32,3a6fa38b-c503-11ea-acee-0242ac110002,std_1594642824207_232,6CVC-DguK
tch_20200710-165305_18,3a4f71f4-c503-11ea-89f8-0242ac110002,std_1594642823995_218,3wv7-QFn4
tch_20200710-165305_15,389f9ee5-c503-11ea-af23-0242ac110002,std_1594642821147_215,nGDW-mRxw
tch_20200710-165305_39,3e09e0fb-c503-11ea-89f8-0242ac110002,std_1594642829877_239,4V8u-U6es
tch_20200710-165305_31,3bf188c6-c503-11ea-89f8-0242ac110002,std_1594642826731_231,zkMd-3zhp
tch_20200710-165305_20,3fc06b04-c503-11ea-96b3-0242ac110002,std_1594642833133_220,NZbc-AXiY
tch_20200710-165305_26,400a1e67-c503-11ea-acee-0242ac110002,std_1594642833600_226,PmjU-qzp9
tch_20200710-165305_33,3f32f857-c503-11ea-acee-0242ac110002,std_1594642832190_233,n7Xr-v82b
tch_20200710-165305_41,42cdaafa-c503-11ea-89f8-0242ac110002,std_1594642837900_241,h278-t8gr
tch_20200710-165305_21,421b4aca-c503-11ea-acee-0242ac110002,std_1594642837025_221,TAtJ-3rk8
tch_20200710-165305_34,408e69d8-c503-11ea-96b3-0242ac110002,std_1594642834469_234,V69H-nzTE
tch_20200710-165305_40,4064e81a-c503-11ea-89f8-0242ac110002,std_1594642833888_240,rfZ7-TifY
tch_20200710-165305_27,42216573-c503-11ea-acee-0242ac110002,std_1594642837113_227,7LZ8-3mop
tch_20200710-165305_35,42c9da7f-c503-11ea-acee-0242ac110002,std_1594642838206_235,Vz6W-7wRH
tch_20200710-165305_22,43dad58b-c503-11ea-96b3-0242ac110002,std_1594642840002_222,qaxr-xm6D
tch_20200710-165305_28,43524423-c503-11ea-96b3-0242ac110002,std_1594642839116_228,u6zE-9H6e
tch_20200710-165305_36,462adf6e-c503-11ea-acee-0242ac110002,std_1594642843880_236,TChs-ezKB
tch_20200710-165305_29,4553ba2e-c503-11ea-af23-0242ac110002,std_1594642842445_229,92ZC-4nDH
tch_20200710-165305_42,452e2ffe-c503-11ea-96b3-0242ac110002,std_1594642841912_242,LQ23-wQZY
tch_20200710-165305_43,47978fa7-c503-11ea-89f8-0242ac110002,std_1594642845923_243,768F-7H2o
tch_20200710-165305_38,496375a2-c503-11ea-af23-0242ac110002,std_1594642849292_238,gy7v-7GPE
tch_20200710-165305_30,45bd02fc-c503-11ea-af23-0242ac110002,std_1594642843164_230,6Wh6-s74C
tch_20200710-165305_25,470d9e65-c503-11ea-89f8-0242ac110002,std_1594642845351_225,g94A-sHQy
tch_20200710-165305_24,4848ddc7-c503-11ea-acee-0242ac110002,std_1594642847426_224,3HVd-6XwL
tch_20200710-165305_37,488571bf-c503-11ea-af23-0242ac110002,std_1594642847838_237,dE8N-6jyd
tch_20200710-165305_23,48c930e3-c503-11ea-af23-0242ac110002,std_1594642848267_223,widj-kAPy
tch_20200710-165305_32,4a2035eb-c503-11ea-acee-0242ac110002,std_1594642850529_232,6CVC-DguK
tch_20200710-165305_44,4a047053-c503-11ea-acee-0242ac110002,std_1594642849936_244,V3GB-9NkZ
tch_20200710-165305_31,4c6a73ea-c503-11ea-96b3-0242ac110002,std_1594642854372_231,zkMd-3zhp
tch_20200710-165305_45,4c5a4713-c503-11ea-96b3-0242ac110002,std_1594642853947_245,jhaP-iAb3
tch_20200710-165305_39,4c388e74-c503-11ea-acee-0242ac110002,std_1594642854059_239,4V8u-U6es
tch_20200710-165305_34,5137dab2-c503-11ea-af23-0242ac110002,std_1594642862422_234,V69H-nzTE
tch_20200710-165305_46,4ec1f8f3-c503-11ea-89f8-0242ac110002,std_1594642857963_246,7j4y-9J3j
tch_20200710-165305_33,4fe123bb-c503-11ea-89f8-0242ac110002,std_1594642860178_233,n7Xr-v82b
tch_20200710-165305_26,4f948ada-c503-11ea-89f8-0242ac110002,std_1594642859656_226,PmjU-qzp9
tch_20200710-165305_41,503ba0ad-c503-11ea-af23-0242ac110002,std_1594642860767_241,h278-t8gr
tch_20200710-165305_35,52ff7b66-c503-11ea-89f8-0242ac110002,std_1594642865380_235,Vz6W-7wRH
tch_20200710-165305_28,534b032d-c503-11ea-acee-0242ac110002,std_1594642865906_228,u6zE-9H6e
tch_20200710-165305_40,513ff0b7-c503-11ea-89f8-0242ac110002,std_1594642862475_240,rfZ7-TifY
tch_20200710-165305_47,5124527d-c503-11ea-af23-0242ac110002,std_1594642861975_247,y4up-Rez6
tch_20200710-165305_36,54db8dcd-c503-11ea-96b3-0242ac110002,std_1594642868516_236,TChs-ezKB
tch_20200710-165305_29,551059e5-c503-11ea-96b3-0242ac110002,std_1594642868866_229,92ZC-4nDH
tch_20200710-165305_43,56470551-c503-11ea-acee-0242ac110002,std_1594642870914_243,768F-7H2o
tch_20200710-165305_27,52583e7c-c503-11ea-96b3-0242ac110002,std_1594642864313_227,7LZ8-3mop
tch_20200710-165305_48,5388f66c-c503-11ea-89f8-0242ac110002,std_1594642865986_248,9MBt-Ty7V
tch_20200710-165305_30,57ca9798-c503-11ea-89f8-0242ac110002,std_1594642873450_230,6Wh6-s74C
tch_20200710-165305_42,555a0cfc-c503-11ea-89f8-0242ac110002,std_1594642869351_242,LQ23-wQZY
tch_20200710-165305_38,56d00ba2-c503-11ea-96b3-0242ac110002,std_1594642871815_238,gy7v-7GPE
tch_20200710-165305_37,58323321-c503-11ea-96b3-0242ac110002,std_1594642874124_237,dE8N-6jyd
tch_20200710-165305_50,5851efd3-c503-11ea-89f8-0242ac110002,std_1594642874011_250,unZ3-8FYi
tch_20200710-165305_32,59e38cbe-c503-11ea-96b3-0242ac110002,std_1594642876944_232,6CVC-DguK
tch_20200710-165305_31,5ad87431-c503-11ea-96b3-0242ac110002,std_1594642878552_231,zkMd-3zhp
tch_20200710-165305_49,55edc1a1-c503-11ea-af23-0242ac110002,std_1594642870007_249,2J7z-onsB
tch_20200710-165305_44,5a399c6b-c503-11ea-af23-0242ac110002,std_1594642877548_244,V3GB-9NkZ
tch_20200710-165305_51,5ab386b3-c503-11ea-af23-0242ac110002,std_1594642878024_251,Fn9B-bt2h
tch_20200710-165305_39,5c526a36-c503-11ea-af23-0242ac110002,std_1594642881060_239,4V8u-U6es
tch_20200710-165305_52,5d19d8d2-c503-11ea-89f8-0242ac110002,std_1594642882037_252,7UBy-vDdQ
tch_20200710-165305_45,5bb4f160-c503-11ea-89f8-0242ac110002,std_1594642880026_245,jhaP-iAb3
tch_20200710-165305_33,6047e727-c503-11ea-af23-0242ac110002,std_1594642887695_233,n7Xr-v82b
tch_20200710-165305_34,5f2efcc9-c503-11ea-af23-0242ac110002,std_1594642885850_234,V69H-nzTE
tch_20200710-165305_35,61492a28-c503-11ea-acee-0242ac110002,std_1594642889367_235,Vz6W-7wRH
tch_20200710-165305_40,61ac7f9c-c503-11ea-89f8-0242ac110002,std_1594642890042_240,rfZ7-TifY
tch_20200710-165305_46,5fd4d9c4-c503-11ea-89f8-0242ac110002,std_1594642886920_246,7j4y-9J3j
tch_20200710-165305_47,61cab669-c503-11ea-96b3-0242ac110002,std_1594642890237_247,y4up-Rez6
tch_20200710-165305_41,60919a09-c503-11ea-96b3-0242ac110002,std_1594642888157_241,h278-t8gr
tch_20200710-165305_53,5f87cb18-c503-11ea-96b3-0242ac110002,std_1594642886054_253,uHxj-Ls8t
tch_20200710-165305_36,63744786-c503-11ea-acee-0242ac110002,std_1594642893018_236,TChs-ezKB
tch_20200710-165305_48,63d5f027-c503-11ea-89f8-0242ac110002,std_1594642893660_248,9MBt-Ty7V
tch_20200710-165305_54,61e25ce2-c503-11ea-acee-0242ac110002,std_1594642890067_254,fYeE-QAQi
tch_20200710-165305_43,63c43caf-c503-11ea-89f8-0242ac110002,std_1594642893535_243,768F-7H2o
tch_20200710-165305_55,64477634-c503-11ea-96b3-0242ac110002,std_1594642894081_255,pumT-uF43
tch_20200710-165305_50,67c2ba74-c503-11ea-96b3-0242ac110002,std_1594642900265_250,unZ3-8FYi
tch_20200710-165305_42,66a95af1-c503-11ea-89f8-0242ac110002,std_1594642898396_242,LQ23-wQZY
tch_20200710-165305_56,66ad5247-c503-11ea-acee-0242ac110002,std_1594642898096_256,2wYz-Wg3K
tch_20200710-165305_38,66dcedcd-c503-11ea-89f8-0242ac110002,std_1594642898731_238,gy7v-7GPE
tch_20200710-165305_37,67987616-c503-11ea-acee-0242ac110002,std_1594642899964_237,dE8N-6jyd
tch_20200710-165305_49,68533a3b-c503-11ea-af23-0242ac110002,std_1594642901186_249,2J7z-onsB
tch_20200710-165305_57,69104947-c503-11ea-96b3-0242ac110002,std_1594642902108_257,ebfW-4dCR
tch_20200710-165305_44,6a69be7e-c503-11ea-96b3-0242ac110002,std_1594642904700_244,V3GB-9NkZ
tch_20200710-165305_58,6b733fb0-c503-11ea-af23-0242ac110002,std_1594642906121_258,3eAU-m3w8
tch_20200710-165305_51,6aaa4a4b-c503-11ea-96b3-0242ac110002,std_1594642905084_251,Fn9B-bt2h
tch_20200710-165305_52,6c082c1b-c503-11ea-acee-0242ac110002,std_1594642907415_252,7UBy-vDdQ
tch_20200710-165305_60,703c5fce-c503-11ea-96b3-0242ac110002,std_1594642914147_260,tvNc-RXiH
tch_20200710-165305_46,6f1fcc49-c503-11ea-89f8-0242ac110002,std_1594642912608_246,7j4y-9J3j
tch_20200710-165305_39,6ba2da9e-c503-11ea-af23-0242ac110002,std_1594642906748_239,4V8u-U6es
tch_20200710-165305_45,6db19659-c503-11ea-af23-0242ac110002,std_1594642910195_245,jhaP-iAb3
tch_20200710-165305_59,6dd99073-c503-11ea-89f8-0242ac110002,std_1594642910135_259,uGoB-i9Xf
tch_20200710-165305_40,6ee50d7e-c503-11ea-af23-0242ac110002,std_1594642912240_240,rfZ7-TifY
