tchextid,stduserid,stdextid,classcode
tch_20200707-230654_57,05e0ee22-c121-11ea-887e-0242ac110002,std_1594215815866_457,32tx-748m
tch_20200707-230654_61,09661da2-c121-11ea-acee-0242ac110002,std_1594215821436_461,qmoE-Jcn6
tch_20200707-230654_51,098cdfb8-c121-11ea-887e-0242ac110002,std_1594215822018_451,g8xe-gyAE
tch_20200707-230654_54,09dc8642-c121-11ea-af23-0242ac110002,std_1594215822510_454,973v-padN
tch_20200707-230654_55,0b32ee23-c121-11ea-af23-0242ac110002,std_1594215824793_455,Cke9-Y48W
tch_20200707-230654_58,0c74e3cc-c121-11ea-acee-0242ac110002,std_1594215826909_458,KHs7-2VDb
tch_20200707-230654_62,0e329a1c-c121-11ea-887e-0242ac110002,std_1594215829443_462,JdJh-fyTj
tch_20200707-230654_59,0dbb2014-c121-11ea-af23-0242ac110002,std_1594215829025_459,ErM7-UVTo
tch_20200707-230654_52,10764880-c121-11ea-acee-0242ac110002,std_1594215833591_452,nNHe-4Y8V
tch_20200707-230654_57,148bf716-c121-11ea-af23-0242ac110002,std_1594215840465_457,32tx-748m
tch_20200707-230654_63,12ef0ffe-c121-11ea-887e-0242ac110002,std_1594215837446_463,N8F2-LcTA
tch_20200707-230654_56,11784eba-c121-11ea-887e-0242ac110002,std_1594215835315_456,hDvy-wEf6
tch_20200707-230654_53,1366d89c-c121-11ea-887e-0242ac110002,std_1594215838545_453,sQLv-4YAE
tch_20200707-230654_60,13fcafab-c121-11ea-af23-0242ac110002,std_1594215839520_460,6fXo-L4Am
tch_20200707-230654_64,17b94218-c121-11ea-acee-0242ac110002,std_1594215845454_464,gGcm-gAqt
tch_20200707-230654_61,193b75b7-c121-11ea-887e-0242ac110002,std_1594215848332_461,qmoE-Jcn6
tch_20200707-230654_65,1c93c844-c121-11ea-af23-0242ac110002,std_1594215853459_465,VFhg-6pkY
tch_20200707-230654_58,1c59a583-c121-11ea-af23-0242ac110002,std_1594215853549_458,KHs7-2VDb
tch_20200707-230654_54,1abbfaf1-c121-11ea-af23-0242ac110002,std_1594215850852_454,973v-padN
tch_20200707-230654_62,1c6df12a-c121-11ea-887e-0242ac110002,std_1594215853704_462,JdJh-fyTj
tch_20200707-230654_55,1c4a14f5-c121-11ea-887e-0242ac110002,std_1594215853470_455,Cke9-Y48W
tch_20200707-230654_59,1d41462d-c121-11ea-887e-0242ac110002,std_1594215855097_459,ErM7-UVTo
tch_20200707-230654_57,226be89b-c121-11ea-af23-0242ac110002,std_1594215863751_457,32tx-748m
tch_20200707-230654_66,213d5301-c121-11ea-acee-0242ac110002,std_1594215861466_466,y8mT-drAC
tch_20200707-230654_60,2517a6e4-c121-11ea-887e-0242ac110002,std_1594215868222_460,6fXo-L4Am
tch_20200707-230654_56,2337279c-c121-11ea-887e-0242ac110002,std_1594215865077_456,hDvy-wEf6
tch_20200707-230654_63,231d0f99-c121-11ea-887e-0242ac110002,std_1594215864898_463,N8F2-LcTA
tch_20200707-230654_67,2604ed62-c121-11ea-af23-0242ac110002,std_1594215869473_467,6C94-P2b7
tch_20200707-230654_64,27c3662a-c121-11ea-acee-0242ac110002,std_1594215872711_464,gGcm-gAqt
tch_20200707-230654_61,295e9f5b-c121-11ea-887e-0242ac110002,std_1594215875410_461,qmoE-Jcn6
tch_20200707-230654_62,2cefdd11-c121-11ea-acee-0242ac110002,std_1594215881388_462,JdJh-fyTj
tch_20200707-230654_58,2c925321-c121-11ea-acee-0242ac110002,std_1594215880770_458,KHs7-2VDb
tch_20200707-230654_68,2acbc47c-c121-11ea-acee-0242ac110002,std_1594215877481_468,92zm-Nziv
tch_20200707-230654_65,2c6131c5-c121-11ea-887e-0242ac110002,std_1594215880438_465,VFhg-6pkY
tch_20200707-230654_69,2f9002ea-c121-11ea-acee-0242ac110002,std_1594215885486_469,E7Fy-k47D
tch_20200707-230654_59,2db24251-c121-11ea-887e-0242ac110002,std_1594215882664_459,ErM7-UVTo
tch_20200707-230654_66,3129dd76-c121-11ea-887e-0242ac110002,std_1594215888478_466,y8mT-drAC
tch_20200707-230654_60,3338bfd9-c121-11ea-acee-0242ac110002,std_1594215891884_460,6fXo-L4Am
tch_20200707-230654_70,345664e0-c121-11ea-acee-0242ac110002,std_1594215893491_470,oWYg-p9pn
tch_20200707-230654_63,3477a8e1-c121-11ea-acee-0242ac110002,std_1594215894041_463,N8F2-LcTA
tch_20200707-230654_67,36c6f01c-c121-11ea-af23-0242ac110002,std_1594215897906_467,6C94-P2b7
tch_20200707-230654_64,374176d3-c121-11ea-acee-0242ac110002,std_1594215898636_464,gGcm-gAqt
tch_20200707-230654_71,391d149f-c121-11ea-887e-0242ac110002,std_1594215901499_471,xD7L-xXNo
tch_20200707-230654_68,3cd4c600-c121-11ea-af23-0242ac110002,std_1594215908058_468,92zm-Nziv
tch_20200707-230654_61,386c8901-c121-11ea-af23-0242ac110002,std_1594215900610_461,qmoE-Jcn6
tch_20200707-230654_62,3c3725c1-c121-11ea-af23-0242ac110002,std_1594215907030_462,JdJh-fyTj
tch_20200707-230654_69,3ee974da-c121-11ea-af23-0242ac110002,std_1594215911544_469,E7Fy-k47D
tch_20200707-230654_72,3de12ca8-c121-11ea-887e-0242ac110002,std_1594215909506_472,B98R-4d2G
tch_20200707-230654_65,3de3ebe2-c121-11ea-af23-0242ac110002,std_1594215909820_465,VFhg-6pkY
tch_20200707-230654_66,404cfc88-c121-11ea-acee-0242ac110002,std_1594215913859_466,y8mT-drAC
tch_20200707-230654_73,42a78e0b-c121-11ea-887e-0242ac110002,std_1594215917513_473,oFzo-97pr
tch_20200707-230654_67,45df606a-c121-11ea-887e-0242ac110002,std_1594215923213_467,6C94-P2b7
tch_20200707-230654_70,4555e4fd-c121-11ea-acee-0242ac110002,std_1594215922308_470,oWYg-p9pn
tch_20200707-230654_63,4597d073-c121-11ea-887e-0242ac110002,std_1594215922756_463,N8F2-LcTA
tch_20200707-230654_64,47776582-c121-11ea-af23-0242ac110002,std_1594215925889_464,gGcm-gAqt
tch_20200707-230654_74,4771c025-c121-11ea-acee-0242ac110002,std_1594215925519_474,7Qos-8nD7
tch_20200707-230654_71,4959e132-c121-11ea-af23-0242ac110002,std_1594215929062_471,xD7L-xXNo
tch_20200707-230654_75,4c375f39-c121-11ea-acee-0242ac110002,std_1594215933525_475,rWf9-KcKy
tch_20200707-230654_72,4d48a7bb-c121-11ea-af23-0242ac110002,std_1594215935656_472,B98R-4d2G
tch_20200707-230654_68,4aab19d6-c121-11ea-887e-0242ac110002,std_1594215931259_468,92zm-Nziv
tch_20200707-230654_69,4d3371be-c121-11ea-af23-0242ac110002,std_1594215935500_469,E7Fy-k47D
tch_20200707-230654_65,4e941358-c121-11ea-887e-0242ac110002,std_1594215937852_465,VFhg-6pkY
tch_20200707-230654_73,519bd4b2-c121-11ea-887e-0242ac110002,std_1594215942923_473,oFzo-97pr
tch_20200707-230654_66,50e0e95f-c121-11ea-af23-0242ac110002,std_1594215941709_466,y8mT-drAC
tch_20200707-230654_70,555cd497-c121-11ea-acee-0242ac110002,std_1594215949222_470,oWYg-p9pn
tch_20200707-230654_76,50fa16f3-c121-11ea-af23-0242ac110002,std_1594215941533_476,e6md-Bh2N
tch_20200707-230654_77,55ce3453-c121-11ea-887e-0242ac110002,std_1594215949539_477,geP7-37fv
tch_20200707-230654_67,54e13bdd-c121-11ea-887e-0242ac110002,std_1594215948400_467,6C94-P2b7
tch_20200707-230654_74,57e8afa1-c121-11ea-af23-0242ac110002,std_1594215953471_474,7Qos-8nD7
tch_20200707-230654_78,5a857ab1-c121-11ea-acee-0242ac110002,std_1594215957544_478,y97j-2hKN
tch_20200707-230654_71,58b9e257-c121-11ea-acee-0242ac110002,std_1594215954853_471,xD7L-xXNo
tch_20200707-230654_72,5a71a456-c121-11ea-887e-0242ac110002,std_1594215957724_472,B98R-4d2G
tch_20200707-230654_75,59405091-c121-11ea-887e-0242ac110002,std_1594215955693_475,rWf9-KcKy
tch_20200707-230654_68,5ca7704b-c121-11ea-acee-0242ac110002,std_1594215961415_468,92zm-Nziv
tch_20200707-230654_69,5da4e2d6-c121-11ea-acee-0242ac110002,std_1594215963074_469,E7Fy-k47D
tch_20200707-230654_79,5f5244a0-c121-11ea-af23-0242ac110002,std_1594215965553_479,P9P2-XkwF
tch_20200707-230654_73,5fc57979-c121-11ea-acee-0242ac110002,std_1594215966671_473,oFzo-97pr
tch_20200707-230654_76,631e683e-c121-11ea-acee-0242ac110002,std_1594215972291_476,e6md-Bh2N
tch_20200707-230654_70,62f2c3e6-c121-11ea-acee-0242ac110002,std_1594215971979_470,oWYg-p9pn
tch_20200707-230654_77,66594789-c121-11ea-acee-0242ac110002,std_1594215977702_477,geP7-37fv
tch_20200707-230654_80,6414aeae-c121-11ea-acee-0242ac110002,std_1594215973560_480,KZqn-bZvL
tch_20200707-230654_74,672ec0ae-c121-11ea-acee-0242ac110002,std_1594215979127_474,7Qos-8nD7
tch_20200707-230654_72,6966d668-c121-11ea-acee-0242ac110002,std_1594215982846_472,B98R-4d2G
tch_20200707-230654_81,68d8edd1-c121-11ea-af23-0242ac110002,std_1594215981566_481,Nm8w-Y2hf
tch_20200707-230654_71,692427ad-c121-11ea-af23-0242ac110002,std_1594215982409_471,xD7L-xXNo
tch_20200707-230654_75,6b2af44d-c121-11ea-acee-0242ac110002,std_1594215985789_475,rWf9-KcKy
tch_20200707-230654_78,68d56b2e-c121-11ea-af23-0242ac110002,std_1594215981896_478,y97j-2hKN
tch_20200707-230654_82,6d9d5351-c121-11ea-887e-0242ac110002,std_1594215989573_482,PqkW-8d8F
tch_20200707-230654_79,6f94421e-c121-11ea-887e-0242ac110002,std_1594215993198_479,P9P2-XkwF
tch_20200707-230654_73,70e5053f-c121-11ea-af23-0242ac110002,std_1594215995412_473,oFzo-97pr
tch_20200707-230654_83,7260a88b-c121-11ea-887e-0242ac110002,std_1594215997578_483,aF9D-YT9X
tch_20200707-230654_76,720f7b48-c121-11ea-af23-0242ac110002,std_1594215997366_476,e6md-Bh2N
tch_20200707-230654_77,75d905cf-c121-11ea-acee-0242ac110002,std_1594216003711_477,geP7-37fv
tch_20200707-230654_80,766a97dc-c121-11ea-af23-0242ac110002,std_1594216004681_480,KZqn-bZvL
tch_20200707-230654_74,76f76eb4-c121-11ea-887e-0242ac110002,std_1594216005596_474,7Qos-8nD7
tch_20200707-230654_84,77255c1d-c121-11ea-887e-0242ac110002,std_1594216005596_484,kuh7-3Pnp
tch_20200707-230654_75,7a95caa7-c121-11ea-af23-0242ac110002,std_1594216011668_475,rWf9-KcKy
tch_20200707-230654_81,7878b73e-c121-11ea-af23-0242ac110002,std_1594216008114_481,Nm8w-Y2hf
tch_20200707-230654_78,7b8f45a2-c121-11ea-acee-0242ac110002,std_1594216013303_478,y97j-2hKN
tch_20200707-230654_85,7beccf6e-c121-11ea-af23-0242ac110002,std_1594216013589_485,QAD4-A4ps
tch_20200707-230654_79,7eb9ab7e-c121-11ea-af23-0242ac110002,std_1594216018607_479,P9P2-XkwF
tch_20200707-230654_82,7d6f9ebf-c121-11ea-acee-0242ac110002,std_1594216016443_482,PqkW-8d8F
tch_20200707-230654_86,80b26e37-c121-11ea-af23-0242ac110002,std_1594216021596_486,BRxZ-R2hi
tch_20200707-230654_83,8279244b-c121-11ea-acee-0242ac110002,std_1594216024884_483,aF9D-YT9X
tch_20200707-230654_76,83432a75-c121-11ea-acee-0242ac110002,std_1594216026184_476,e6md-Bh2N
tch_20200707-230654_77,846d5273-c121-11ea-acee-0242ac110002,std_1594216028162_477,geP7-37fv
tch_20200707-230654_80,84867ffa-c121-11ea-af23-0242ac110002,std_1594216028344_480,KZqn-bZvL
tch_20200707-230654_87,857b18ed-c121-11ea-887e-0242ac110002,std_1594216029603_487,NgEk-CxE9
tch_20200707-230654_84,87e032e7-c121-11ea-887e-0242ac110002,std_1594216033968_484,kuh7-3Pnp
tch_20200707-230654_81,89f6b5f1-c121-11ea-af23-0242ac110002,std_1594216037453_481,Nm8w-Y2hf
tch_20200707-230654_78,8b62a206-c121-11ea-af23-0242ac110002,std_1594216039813_478,y97j-2hKN
tch_20200707-230654_85,8c42c91d-c121-11ea-acee-0242ac110002,std_1594216041316_485,QAD4-A4ps
tch_20200707-230654_88,8a3daa47-c121-11ea-887e-0242ac110002,std_1594216037606_488,nG42-vVCU
tch_20200707-230654_86,8fa1abe9-c121-11ea-acee-0242ac110002,std_1594216046978_486,BRxZ-R2hi
tch_20200707-230654_79,8def67db-c121-11ea-887e-0242ac110002,std_1594216044129_479,P9P2-XkwF
tch_20200707-230654_82,8e993cd5-c121-11ea-887e-0242ac110002,std_1594216045231_482,PqkW-8d8F
tch_20200707-230654_89,8f0089e8-c121-11ea-af23-0242ac110002,std_1594216045614_489,vU7o-maML
tch_20200707-230654_83,920c1c7f-c121-11ea-af23-0242ac110002,std_1594216051047_483,aF9D-YT9X
tch_20200707-230654_80,954f8792-c121-11ea-af23-0242ac110002,std_1594216056486_480,KZqn-bZvL
tch_20200707-230654_87,9659f29a-c121-11ea-af23-0242ac110002,std_1594216058257_487,NgEk-CxE9
tch_20200707-230654_90,93cdf0b6-c121-11ea-af23-0242ac110002,std_1594216053619_490,jbnF-Z96y
tch_20200707-230654_81,99011dda-c121-11ea-887e-0242ac110002,std_1594216062714_481,Nm8w-Y2hf
tch_20200707-230654_84,97dfa79d-c121-11ea-acee-0242ac110002,std_1594216060787_484,kuh7-3Pnp
tch_20200707-230654_91,988e85fb-c121-11ea-acee-0242ac110002,std_1594216061625_491,3RHP-r7ec
tch_20200707-230654_85,9b25d26e-c121-11ea-887e-0242ac110002,std_1594216066278_485,QAD4-A4ps
tch_20200707-230654_88,9cb1f0a8-c121-11ea-acee-0242ac110002,std_1594216068881_488,nG42-vVCU
tch_20200707-230654_92,9d5ab3f3-c121-11ea-acee-0242ac110002,std_1594216069632_492,2JkC-wQXP
tch_20200707-230654_86,9d1f0aa8-c121-11ea-af23-0242ac110002,std_1594216069600_486,BRxZ-R2hi
tch_20200707-230654_89,9f587fc9-c121-11ea-887e-0242ac110002,std_1594216073296_489,vU7o-maML
tch_20200707-230654_82,9df0b21a-c121-11ea-acee-0242ac110002,std_1594216070968_482,PqkW-8d8F
tch_20200707-230654_83,a1b61eeb-c121-11ea-887e-0242ac110002,std_1594216077272_483,aF9D-YT9X
tch_20200707-230654_93,a21a856d-c121-11ea-af23-0242ac110002,std_1594216077638_493,6AV7-JLW9
tch_20200707-230654_90,a6389900-c121-11ea-acee-0242ac110002,std_1594216084869_490,jbnF-Z96y
tch_20200707-230654_87,a55bcdd7-c121-11ea-887e-0242ac110002,std_1594216083429_487,NgEk-CxE9
tch_20200707-230654_84,a6fcd38c-c121-11ea-af23-0242ac110002,std_1594216086159_484,kuh7-3Pnp
tch_20200707-230654_94,a6dcc91c-c121-11ea-af23-0242ac110002,std_1594216085644_494,mERm-L3Nn
tch_20200707-230654_85,ab854297-c121-11ea-887e-0242ac110002,std_1594216093756_485,QAD4-A4ps
tch_20200707-230654_91,a95cbca7-c121-11ea-887e-0242ac110002,std_1594216090156_491,3RHP-r7ec
tch_20200707-230654_95,aba6ad14-c121-11ea-acee-0242ac110002,std_1594216093652_495,LYr9-sgBx
tch_20200707-230654_92,acf573eb-c121-11ea-af23-0242ac110002,std_1594216096164_492,2JkC-wQXP
tch_20200707-230654_86,adc323c7-c121-11ea-af23-0242ac110002,std_1594216097538_486,BRxZ-R2hi
tch_20200707-230654_88,aca901ee-c121-11ea-af23-0242ac110002,std_1594216095672_488,nG42-vVCU
tch_20200707-230654_89,aed9c456-c121-11ea-acee-0242ac110002,std_1594216099356_489,vU7o-maML
tch_20200707-230654_96,b06b609d-c121-11ea-acee-0242ac110002,std_1594216101658_496,ipCc-j4ju
tch_20200707-230654_93,b136eddd-c121-11ea-887e-0242ac110002,std_1594216103313_493,6AV7-JLW9
tch_20200707-230654_90,b419751f-c121-11ea-af23-0242ac110002,std_1594216108166_490,jbnF-Z96y
tch_20200707-230654_87,b5de7d30-c121-11ea-887e-0242ac110002,std_1594216111122_487,NgEk-CxE9
tch_20200707-230654_97,b530b135-c121-11ea-af23-0242ac110002,std_1594216109665_497,tVwd-sRp2
tch_20200707-230654_94,b77ceab4-c121-11ea-acee-0242ac110002,std_1594216113823_494,mERm-L3Nn
tch_20200707-230654_98,b9f53e2d-c121-11ea-af23-0242ac110002,std_1594216117672_498,dgBh-L9L6
tch_20200707-230654_88,bcdec901-c121-11ea-af23-0242ac110002,std_1594216122863_488,nG42-vVCU
tch_20200707-230654_92,bc615c35-c121-11ea-887e-0242ac110002,std_1594216122074_492,2JkC-wQXP
tch_20200707-230654_95,bb8616b4-c121-11ea-af23-0242ac110002,std_1594216120632_495,LYr9-sgBx
tch_20200707-230654_96,c07a190a-c121-11ea-af23-0242ac110002,std_1594216128894_496,ipCc-j4ju
tch_20200707-230654_99,beb9a413-c121-11ea-acee-0242ac110002,std_1594216125676_499,U7NZ-24fC
tch_20200707-230654_89,be2308c0-c121-11ea-887e-0242ac110002,std_1594216124994_489,vU7o-maML
tch_20200707-230654_93,c0bf1105-c121-11ea-acee-0242ac110002,std_1594216129390_493,6AV7-JLW9
tch_20200707-230654_90,c3a60462-c121-11ea-af23-0242ac110002,std_1594216134268_490,jbnF-Z96y
tch_20200707-230654_97,c50c2409-c121-11ea-887e-0242ac110002,std_1594216136565_497,tVwd-sRp2
tch_20200707-230654_100,c384e76a-c121-11ea-887e-0242ac110002,std_1594216133683_500,rbEF-fLhn
tch_20200707-230654_91,ba313545-c121-11ea-af23-0242ac110002,std_1594216118385_491,3RHP-r7ec
tch_20200707-230654_94,c7c773a3-c121-11ea-887e-0242ac110002,std_1594216141174_494,mERm-L3Nn
tch_20200707-230654_98,c87650cf-c121-11ea-887e-0242ac110002,std_1594216142309_498,dgBh-L9L6
tch_20200707-230654_95,cb7b7ae9-c121-11ea-887e-0242ac110002,std_1594216147397_495,LYr9-sgBx
tch_20200707-230654_92,cb10aabb-c121-11ea-acee-0242ac110002,std_1594216146646_492,2JkC-wQXP
tch_20200707-230654_99,cde21a8f-c121-11ea-887e-0242ac110002,std_1594216151402_499,U7NZ-24fC
tch_20200707-230654_96,cdee9ded-c121-11ea-887e-0242ac110002,std_1594216150865_496,ipCc-j4ju
tch_20200707-230654_93,cfd9cb32-c121-11ea-887e-0242ac110002,std_1594216154707_493,6AV7-JLW9
tch_20200707-230654_100,d42160de-c121-11ea-af23-0242ac110002,std_1594216161847_500,rbEF-fLhn
tch_20200707-230654_97,d27f490a-c121-11ea-af23-0242ac110002,std_1594216159143_497,tVwd-sRp2
tch_20200707-230654_98,d686ee59-c121-11ea-acee-0242ac110002,std_1594216165918_498,dgBh-L9L6
tch_20200707-230654_91,d5b6f496-c121-11ea-887e-0242ac110002,std_1594216164561_491,3RHP-r7ec
tch_20200707-230654_94,d5f44b48-c121-11ea-af23-0242ac110002,std_1594216164960_494,mERm-L3Nn
tch_20200707-230654_95,d9eb765b-c121-11ea-887e-0242ac110002,std_1594216171603_495,LYr9-sgBx
tch_20200707-230654_99,dca4a2d8-c121-11ea-af23-0242ac110002,std_1594216176161_499,U7NZ-24fC
tch_20200707-230654_96,ddf62912-c121-11ea-af23-0242ac110002,std_1594216178371_496,ipCc-j4ju
tch_20200707-230654_98,e4af0c80-c121-11ea-acee-0242ac110002,std_1594216189676_498,dgBh-L9L6
tch_20200707-230654_100,e256286a-c121-11ea-887e-0242ac110002,std_1594216185655_500,rbEF-fLhn
tch_20200707-230654_97,e275bda8-c121-11ea-887e-0242ac110002,std_1594216185907_497,tVwd-sRp2
tch_20200707-230654_99,eb11dfd3-c121-11ea-af23-0242ac110002,std_1594216200370_499,U7NZ-24fC
tch_20200707-230654_100,f464a75e-c121-11ea-887e-0242ac110002,std_1594216216018_500,rbEF-fLhn
tch_20200716-122345_16,f3ad9413-c733-11ea-96b3-0242ac110002,std_1594883651865_16,sL8e-mwdb
tch_20200716-122345_20,f3be5d08-c733-11ea-af23-0242ac110002,std_1594883651710_20,GsEU-8Zx7
tch_20200716-122345_21,fb389483-c733-11ea-96b3-0242ac110002,std_1594883664215_21,MA8V-KAjX
tch_20200716-122345_14,f8886828-c733-11ea-af23-0242ac110002,std_1594883660025_14,Vcaf-RrVD
tch_20200716-122345_19,fb4a6e47-c733-11ea-acee-0242ac110002,std_1594883664652_19,8aie-WXAL
tch_20200716-122345_17,fdcd6f99-c733-11ea-acee-0242ac110002,std_1594883668866_17,UMm2-Jv2A
tch_20200716-122345_15,0288122b-c734-11ea-89f8-0242ac110002,std_1594883676793_15,UY6a-yzmd
tch_20200716-122345_20,044e532c-c734-11ea-acee-0242ac110002,std_1594883679801_20,GsEU-8Zx7
tch_20200716-122345_22,02a81cfe-c734-11ea-af23-0242ac110002,std_1594883676721_22,M3aA-K7JW
tch_20200716-122345_18,039b7d43-c734-11ea-af23-0242ac110002,std_1594883678605_18,MLj3-bF8g
tch_20200716-122345_16,043bb574-c734-11ea-af23-0242ac110002,std_1594883679664_16,sL8e-mwdb
tch_20200716-122345_23,0a1cfce1-c734-11ea-af23-0242ac110002,std_1594883689225_23,qJVN-p6z8
tch_20200716-122345_19,0adaf55f-c734-11ea-af23-0242ac110002,std_1594883690762_19,8aie-WXAL
tch_20200716-122345_21,0a030c4f-c734-11ea-89f8-0242ac110002,std_1594883689343_21,MA8V-KAjX
tch_20200716-122345_17,0e2f777e-c734-11ea-acee-0242ac110002,std_1594883696367_17,UMm2-Jv2A
tch_20200716-122345_24,11918ea6-c734-11ea-acee-0242ac110002,std_1594883701731_24,3gCM-f426
tch_20200716-122345_22,1485a108-c734-11ea-89f8-0242ac110002,std_1594883707005_22,M3aA-K7JW
tch_20200716-122345_20,1475262c-c734-11ea-89f8-0242ac110002,std_1594883706857_20,GsEU-8Zx7
tch_20200716-122345_18,154ee4df-c734-11ea-af23-0242ac110002,std_1594883708320_18,MLj3-bF8g
tch_20200716-122345_25,19070a5e-c734-11ea-af23-0242ac110002,std_1594883714235_25,DPZa-tP8v
tch_20200716-122345_23,1a4f9064-c734-11ea-af23-0242ac110002,std_1594883716694_23,qJVN-p6z8
tch_20200716-122345_19,1b64f76f-c734-11ea-af23-0242ac110002,std_1594883718526_19,8aie-WXAL
tch_20200716-122345_21,1b806f2d-c734-11ea-89f8-0242ac110002,std_1594883718600_21,MA8V-KAjX
tch_20200716-122345_26,207c5fb1-c734-11ea-96b3-0242ac110002,std_1594883726741_26,424J-4Hsf
tch_20200716-122345_20,249d80dd-c734-11ea-acee-0242ac110002,std_1594883733986_20,GsEU-8Zx7
tch_20200716-122345_24,22037552-c734-11ea-89f8-0242ac110002,std_1594883729614_24,3gCM-f426
tch_20200716-122345_22,245fdb21-c734-11ea-af23-0242ac110002,std_1594883733579_22,M3aA-K7JW
tch_20200716-122345_27,27ef91a3-c734-11ea-89f8-0242ac110002,std_1594883739247_27,bYC3-8sM9
tch_20200716-122345_25,29a5cdd2-c734-11ea-96b3-0242ac110002,std_1594883742429_25,DPZa-tP8v
tch_20200716-122345_23,29bd4ca6-c734-11ea-96b3-0242ac110002,std_1594883742599_23,qJVN-p6z8
tch_20200716-122345_21,2d3116aa-c734-11ea-af23-0242ac110002,std_1594883748348_21,MA8V-KAjX
tch_20200716-122345_26,2fd69491-c734-11ea-96b3-0242ac110002,std_1594883752801_26,424J-4Hsf
tch_20200716-122345_28,2f631293-c734-11ea-acee-0242ac110002,std_1594883751752_28,vcy7-bQYA
tch_20200716-122345_24,344c176b-c734-11ea-af23-0242ac110002,std_1594883760318_24,3gCM-f426
tch_20200716-122345_22,34c872b9-c734-11ea-af23-0242ac110002,std_1594883761101_22,M3aA-K7JW
tch_20200716-122345_29,36d61d8f-c734-11ea-89f8-0242ac110002,std_1594883764257_29,XMAe-FP7Y
tch_20200716-122345_23,39cb41ce-c734-11ea-af23-0242ac110002,std_1594883769530_23,qJVN-p6z8
tch_20200716-122345_27,3820ecf4-c734-11ea-96b3-0242ac110002,std_1594883766704_27,bYC3-8sM9
tch_20200716-122345_25,39565f89-c734-11ea-acee-0242ac110002,std_1594883768750_25,DPZa-tP8v
tch_20200716-122345_26,3ef176d1-c734-11ea-acee-0242ac110002,std_1594883778173_26,424J-4Hsf
tch_20200716-122345_30,3e4976ea-c734-11ea-89f8-0242ac110002,std_1594883776762_30,4XeN-7dnK
tch_20200716-122345_28,3f84dcee-c734-11ea-96b3-0242ac110002,std_1594883779074_28,vcy7-bQYA
tch_20200716-122345_24,439a6555-c734-11ea-acee-0242ac110002,std_1594883785975_24,3gCM-f426
tch_20200716-122345_31,45c35f5c-c734-11ea-af23-0242ac110002,std_1594883789269_31,GDb7-4acf
tch_20200716-122345_29,460cc4d0-c734-11ea-af23-0242ac110002,std_1594883790098_29,XMAe-FP7Y
tch_20200716-122345_27,47b43308-c734-11ea-af23-0242ac110002,std_1594883792851_27,bYC3-8sM9
tch_20200716-122345_25,493bbdb3-c734-11ea-89f8-0242ac110002,std_1594883795417_25,DPZa-tP8v
tch_20200716-122345_26,4dc11e8f-c734-11ea-96b3-0242ac110002,std_1594883803005_26,424J-4Hsf
tch_20200716-122345_30,4ea5d8d8-c734-11ea-89f8-0242ac110002,std_1594883804519_30,4XeN-7dnK
tch_20200716-122345_28,4ec2d693-c734-11ea-acee-0242ac110002,std_1594883804685_28,vcy7-bQYA
tch_20200716-122345_32,4d3447b1-c734-11ea-89f8-0242ac110002,std_1594883801772_32,u6Nt-VbA3
tch_20200716-122345_31,53a0df21-c734-11ea-89f8-0242ac110002,std_1594883812868_31,GDb7-4acf
tch_20200716-122345_33,54a41e46-c734-11ea-96b3-0242ac110002,std_1594883814278_33,6nU4-jQ3M
tch_20200716-122345_29,56027643-c734-11ea-96b3-0242ac110002,std_1594883816866_29,XMAe-FP7Y
tch_20200716-122345_27,58c9fa52-c734-11ea-acee-0242ac110002,std_1594883821493_27,bYC3-8sM9
tch_20200716-122345_34,5c1b6fbd-c734-11ea-acee-0242ac110002,std_1594883826784_34,BbXL-hbeD
tch_20200716-122345_30,5ebb6ef0-c734-11ea-af23-0242ac110002,std_1594883831497_30,4XeN-7dnK
tch_20200716-122345_28,5f1faef3-c734-11ea-acee-0242ac110002,std_1594883832146_28,vcy7-bQYA
tch_20200716-122345_32,5f4c8b94-c734-11ea-96b3-0242ac110002,std_1594883832448_32,u6Nt-VbA3
tch_20200716-122345_35,638ccd0a-c734-11ea-af23-0242ac110002,std_1594883839289_35,VADn-WP7X
tch_20200716-122345_31,6288f162-c734-11ea-96b3-0242ac110002,std_1594883837826_31,GDb7-4acf
tch_20200716-122345_29,63ebdcd7-c734-11ea-96b3-0242ac110002,std_1594883840097_29,XMAe-FP7Y
tch_20200716-122345_33,6362d713-c734-11ea-acee-0242ac110002,std_1594883839303_33,6nU4-jQ3M
tch_20200716-122345_34,6afe9fa3-c734-11ea-96b3-0242ac110002,std_1594883852001_34,BbXL-hbeD
tch_20200716-122345_36,6b068ed9-c734-11ea-acee-0242ac110002,std_1594883851795_36,7K78-9wsn
